local_authority_code,local_authority_name,value
E06000001,Hartlepool,0.6937220732561844
E06000002,Middlesbrough,1.840994772539622
E06000003,Redcar and Cleveland,0.6048461054114428
E06000004,Stockton-on-Tees,0.3952024037595984
E06000005,Darlington,0.3161446131043127
E06000006,Halton,0.9330418732394836
E06000007,Warrington,-0.481177231800122
E06000008,Blackburn with Darwen,-0.0917459498228999
E06000009,Blackpool,0.625548749837726
E06000010,"Kingston upon Hull, City of",0.7935794437966068
E06000011,East Riding of Yorkshire,0.0005504549270534
E06000012,North East Lincolnshire,0.6810650719146298
E06000013,North Lincolnshire,0.8040900171207181
E06000014,York,0.193770520264802
E06000015,Derby,0.2077430742622066
E06000016,Leicester,-0.6605355265220108
E06000017,Rutland,-1.3089091149387486
E06000018,Nottingham,0.246821912102322
E06000019,"Herefordshire, County of",0.3766877311188349
E06000020,Telford and Wrekin,0.462184805826444
E06000021,Stoke-on-Trent,1.0195359983809995
E06000022,Bath and North East Somerset,0.2830757737130315
E06000023,"Bristol, City of",1.2317277178083872
E06000024,North Somerset,0.8062779889062393
E06000025,South Gloucestershire,-0.0071905338584261
E06000026,Plymouth,1.8417841041331344
E06000027,Torbay,2.4005616327250854
E06000030,Swindon,0.1990327308882052
E06000031,Peterborough,0.587896248035007
E06000032,Luton,0.2032424993869282
E06000033,Southend-on-Sea,-0.3465061836090803
E06000034,Thurrock,-0.7606975513616824
E06000035,Medway,0.3012442482864653
E06000036,Bracknell Forest,-1.0309259147961294
E06000037,West Berkshire,-0.4941111915955392
E06000038,Reading,0.1679995361328198
E06000039,Slough,-0.1526768096728309
E06000040,Windsor and Maidenhead,-0.2254337955027271
E06000041,Wokingham,-0.7728560274862833
E06000042,Milton Keynes,-0.0021637379208077
E06000043,Brighton and Hove,1.0154924049545957
E06000044,Portsmouth,1.125860348819132
E06000045,Southampton,0.8785641453645684
E06000046,Isle of Wight,0.3758153119891665
E06000047,County Durham,0.9539245406607773
E06000049,Cheshire East,-0.0058057415891103
E06000050,Cheshire West and Chester,0.4651759571281678
E06000051,Shropshire,0.6880305770292933
E06000052,Cornwall,1.1896992724346271
E06000053,Isles of Scilly,-1.4744748786582444
E06000054,Wiltshire,0.1101290671980783
E06000055,Bedford,-0.1245101349149307
E06000056,Central Bedfordshire,0.2347603714365745
E06000057,Northumberland,0.640947639872527
E06000058,"Bournemouth, Christchurch and Poole",0.396614891874302
E06000059,Dorset,1.0395185508272398
E06000060,Buckinghamshire,0.0831394658690969
E06000061,North Northamptonshire,0.5949032969177495
E06000062,West Northamptonshire,-0.213718452904308
E08000001,Bolton,-0.7701556825611148
E08000002,Bury,-0.4495347284462371
E08000003,Manchester,-0.4532875154960845
E08000004,Oldham,0.3934437175775664
E08000005,Rochdale,0.6470684217029072
E08000006,Salford,1.1514790058014888
E08000007,Stockport,-0.3957770925513652
E08000008,Tameside,-0.3356909559857173
E08000009,Trafford,-1.4156073592895957
E08000010,Wigan,0.3694591154730028
E08000011,Knowsley,1.9047229127735736
E08000012,Liverpool,0.9526920755410854
E08000013,St. Helens,1.35030747982997
E08000014,Sefton,0.7769203927967263
E08000015,Wirral,1.083499553300736
E08000016,Barnsley,0.8479740841353636
E08000017,Doncaster,1.2853053307082465
E08000018,Rotherham,1.007612936942185
E08000019,Sheffield,0.6938051607923427
E08000021,Newcastle upon Tyne,1.7051881946877403
E08000022,North Tyneside,-0.4750702978924357
E08000023,South Tyneside,0.1240185336593234
E08000024,Sunderland,1.2749609324564517
E08000025,Birmingham,0.5073567296515519
E08000026,Coventry,0.2269362951149353
E08000027,Dudley,0.7674345657519074
E08000028,Sandwell,-0.0146407162673504
E08000029,Solihull,0.5701016673742891
E08000030,Walsall,0.6407122251867434
E08000031,Wolverhampton,-0.6196703066544781
E08000032,Bradford,2.201234633479652
E08000033,Calderdale,-0.0855697763017478
E08000034,Kirklees,-0.0051687371452241
E08000035,Leeds,0.1082180538664211
E08000036,Wakefield,0.4703550802154127
E08000037,Gateshead,1.133088964464964
E09000001,City of London,-4.407381817534702
E09000002,Barking and Dagenham,-1.1186109612892583
E09000003,Barnet,-1.2731953223130732
E09000004,Bexley,-0.8477178975655398
E09000005,Brent,-1.5817270399168182
E09000006,Bromley,-0.8398107337077412
E09000007,Camden,0.3521907558746239
E09000008,Croydon,-0.6105722214450667
E09000009,Ealing,-1.375642254397117
E09000010,Enfield,-0.6878851738410143
E09000011,Greenwich,-1.2511078856174729
E09000012,Hackney,-1.4510441934614071
E09000013,Hammersmith and Fulham,-0.7856792039001544
E09000014,Haringey,-0.7357020509005178
E09000015,Harrow,-1.6595385175297193
E09000016,Havering,-0.9727646394848314
E09000017,Hillingdon,-0.722214174197374
E09000018,Hounslow,-0.8145659706380991
E09000019,Islington,-0.2124305960938443
E09000020,Kensington and Chelsea,-0.5594179950165111
E09000021,Kingston upon Thames,-1.254791433053856
E09000022,Lambeth,-1.1767306928324772
E09000023,Lewisham,-1.805772581169555
E09000024,Merton,-1.125714945630853
E09000025,Newham,-1.1908971177475862
E09000026,Redbridge,-1.3599525579857594
E09000027,Richmond upon Thames,-1.0421981238683669
E09000028,Southwark,-1.5930961844479077
E09000029,Sutton,-0.7346773046212228
E09000030,Tower Hamlets,-1.7950819848504307
E09000031,Waltham Forest,-0.9363030590337248
E09000032,Wandsworth,-1.3205275220783157
E09000033,Westminster,-0.1406706606978564
