local_authority_code,value
E06000001,1.204855371874191
E06000002,1.328596038004189
E06000003,1.4759063548256144
E06000004,1.0045133409970528
E06000005,1.1400388324727642
E06000006,1.3050263873127603
E06000007,-0.1445071302100662
E06000008,1.18717813385562
E06000009,1.8942676545984625
E06000010,1.2107477845470485
E06000011,-0.0914754161543531
E06000012,2.088717272802744
E06000013,1.8530207658884632
E06000014,-1.8179523293014603
E06000015,0.2031452174884979
E06000016,-0.6335773820571993
E06000017,-0.8457042382800518
E06000018,-1.4054834422014688
E06000019,0.1088666147227854
E06000020,1.340380863349903
E06000021,1.1812857211827634
E06000022,-1.8061675039557463
E06000023,-1.6235027110971785
E06000024,-0.1562919555557804
E06000025,-0.7808876988786247
E06000026,-0.5157291286000588
E06000027,0.798278897447057
E06000030,0.1972528048156407
E06000031,1.2991339746399038
E06000032,0.6509685806256316
E06000033,0.0558349006670723
E06000034,0.6745382313170596
E06000035,0.6627534059713454
E06000036,0.0735121386856432
E06000037,-0.5275139539457726
E06000038,-1.1638945226143311
E06000039,0.7216775326999155
E06000040,-1.0931855705400466
E06000041,-1.1756793479600451
E06000042,0.1147590273956425
E06000043,-2.024186772851456
E06000044,-0.9576600790643354
E06000045,-0.9989069677743344
E06000046,0.5979368665699181
E06000047,0.1913603921427836
E06000049,-0.1916464315929226
E06000050,-0.4214505258343464
E06000051,-0.0266588767529258
E06000052,-0.1621843682286375
E06000053,-1.4113758548743258
E06000054,0.1088666147227854
E06000055,0.0028031866113592
E06000056,0.1795755667970698
E06000057,0.8807726748670552
E06000058,-1.2051414113243302
E06000059,-0.1091526541729244
E06000060,-0.6925015087857694
E06000061,0.7864940721013428
E06000062,0.0086955992842159
E07000008,-2.1361426136357395
E07000009,-0.2093236696114935
E07000010,2.094609685475602
E07000011,0.014588011957073
E07000012,-0.5628684299829148
E07000026,0.5095506764770628
E07000027,1.452336704134186
E07000028,0.3445631216370663
E07000029,0.5802596285513472
E07000030,-0.4980518905814874
E07000031,-0.3743112244514904
E07000032,0.4034872483656365
E07000033,1.499476005517042
E07000034,1.0221905790156236
E07000035,-0.5275139539457726
E07000036,0.1324362654142134
E07000037,-0.303602272377206
E07000038,0.2738541695627818
E07000039,1.0045133409970528
E07000040,0.0558349006670723
E07000041,-1.8886612813757444
E07000042,0.2502845188713539
E07000043,0.5920444538970613
E07000044,-0.7455332228414825
E07000045,0.1383286780870705
E07000046,0.9161271509041976
E07000047,-0.0914754161543531
E07000061,0.1442210907599276
E07000062,1.3993049900784733
E07000063,-0.014874051407212
E07000064,-0.0207664640800691
E07000065,-0.574653255328629
E07000066,0.9927285156513386
E07000067,0.303316232927067
E07000068,-0.7514256355143396
E07000069,0.279746582235639
E07000070,-0.5157291286000588
E07000071,-0.8810587143171941
E07000072,-0.6394697947300563
E07000073,1.0045133409970528
E07000074,-0.5334063666186297
E07000075,-0.8339194129343378
E07000076,1.5348304815541849
E07000077,-1.2935276014171857
E07000078,-1.0755083325214758
E07000079,-0.916413190354336
E07000080,0.6097216919156322
E07000081,0.3268858836184954
E07000082,-0.5569760173100577
E07000083,-0.2211084949572077
E07000084,-0.0089816387343549
E07000085,-0.3919884624700613
E07000086,0.0852969640313574
E07000087,-0.7101787468043403
E07000088,1.281456736621333
E07000089,-0.8221345875886237
E07000090,0.6038292792427751
E07000091,-0.5392987792914868
E07000092,0.6215065172613464
E07000093,0.0322652499756443
E07000094,-1.6588571871343207
E07000095,-0.2800326216857779
E07000096,-0.2387857329757786
E07000098,-0.4332353511800606
E07000099,-0.6983939214586266
E07000102,-0.9223056030271932
E07000103,-0.3153870977229202
E07000105,0.7334623580456298
E07000106,-1.464407568930039
E07000107,0.6863230566627734
E07000108,0.9220195635770542
E07000109,0.815956135465628
E07000110,0.9220195635770542
E07000111,-0.598222906020057
E07000112,1.1812857211827634
E07000113,1.8942676545984625
E07000114,1.1695008958370492
E07000115,-0.0266588767529258
E07000116,-0.0089816387343549
E07000117,1.3639505140413306
E07000118,0.5390127398413478
E07000119,-0.1680767809014946
E07000120,1.452336704134186
E07000121,-0.7514256355143396
E07000122,1.652678735011325
E07000123,0.0028031866113592
E07000124,-1.181571760632902
E07000125,1.0398678170341946
E07000126,0.4447341370756358
E07000127,-0.9340904283729072
E07000128,-0.0089816387343549
E07000129,-0.1562919555557804
E07000130,-1.2346034746886152
E07000131,-0.5275139539457726
E07000132,0.3504555343099234
E07000133,0.1854679794699265
E07000134,-0.3919884624700613
E07000135,-0.7514256355143396
E07000136,2.489401334557022
E07000137,1.5878621956098973
E07000138,-1.110862808558618
E07000139,0.3622403596556371
E07000140,2.141748986858458
E07000141,0.279746582235639
E07000142,0.527227914495634
E07000143,1.110576769108479
E07000144,-0.1857540189200655
E07000145,1.5053684181898996
E07000146,1.2166401972199052
E07000147,-0.2093236696114935
E07000148,-1.4231606802200398
E07000149,-0.03844370209864
E07000163,-0.8339194129343378
E07000164,-0.2859250343586351
E07000165,-0.6453622074029131
E07000166,1.1518236578184784
E07000167,-0.5216215412729159
E07000168,1.4346594661156151
E07000169,0.7157851200270584
E07000170,1.7116028617398953
E07000171,1.2755643239484753
E07000172,-0.9812297297557634
E07000173,-0.4980518905814874
E07000174,1.5171532435356136
E07000175,1.175393308509906
E07000176,-1.3583441408186123
E07000177,0.2267148681799259
E07000178,-2.224528803728594
E07000179,-0.6866090961129123
E07000180,-0.2623553836672067
E07000181,-0.4391277638529173
E07000187,0.3858100103470656
E07000188,0.5684748032056329
E07000189,0.3799175976742085
E07000192,1.3521656886956166
E07000193,0.7806016594284857
E07000194,0.2915314075813532
E07000195,-0.3448491610872053
E07000196,0.1913603921427836
E07000197,0.1029742020499283
E07000198,0.1560059161056414
E07000199,1.4346594661156151
E07000200,0.2384996935256401
E07000202,1.452336704134186
E07000203,-0.2505705583214929
E07000207,-1.152109697268617
E07000208,-1.1992489986514732
E07000209,-1.7825978532643183
E07000210,-0.9340904283729072
E07000211,-0.9871221424286204
E07000212,-1.6647495998071775
E07000213,-0.3448491610872053
E07000214,-0.904628365008622
E07000215,-0.3978808751429183
E07000216,-1.3465593154728983
E07000217,-0.875166301644337
E07000218,1.0516526423799089
E07000219,1.2755643239484753
E07000220,0.6568609932984882
E07000221,-0.1209374795186382
E07000222,-1.48208480694861
E07000223,-0.5628684299829148
E07000224,0.1618983287784985
E07000225,-0.545191191964344
E07000226,1.1341464197999074
E07000227,-0.545191191964344
E07000228,-0.5864380806743428
E07000229,-0.7514256355143396
E07000234,-0.2623553836672067
E07000235,-0.6159001440386279
E07000236,0.5802596285513472
E07000237,-0.9635524917371924
E07000238,0.0028031866113592
E07000239,0.5802596285513472
E07000240,-1.3053124267628995
E07000241,-1.452622743584325
E07000242,-1.0755083325214758
E07000243,0.2031452174884979
E07000244,0.2443921061984967
E07000245,0.503658263804206
E07000246,0.3681327723284943
E08000001,0.839525786157056
E08000002,0.4152720737113507
E08000003,-1.1285400465771889
E08000004,1.6644635603570392
E08000005,1.2873491492941895
E08000006,-0.0502285274443542
E08000007,-0.2918174470314917
E08000008,0.8336333734841989
E08000009,-0.886951126990051
E08000010,0.798278897447057
E08000011,1.2755643239484753
E08000012,-1.1933565859786162
E08000013,0.7923864847741999
E08000014,-0.2800326216857779
E08000015,0.6215065172613464
E08000016,1.6350014969927542
E08000017,2.0710400347841733
E08000018,1.5289380688813272
E08000019,-0.9576600790643354
E08000021,-1.2935276014171857
E08000022,0.1501135034327848
E08000023,1.1812857211827634
E08000024,0.6922154693356304
E08000025,-0.2505705583214929
E08000026,-0.621792556711485
E08000027,0.9396968015956256
E08000028,1.6467863223384676
E08000029,-0.2682477963400638
E08000030,1.8412359405427496
E08000031,1.4464442914613294
