local_authority_code,value
E06000001,25.114703726023244
E06000002,32.37710541315126
E06000003,27.602394707686983
E06000004,13.242176932605824
E06000005,16.395596041613263
E06000006,21.02889853489546
E06000007,-3.936494036533216
E06000008,13.48731799931133
E06000009,32.179299491384405
E06000010,20.52136876390436
E06000011,-7.39289179699471
E06000012,19.114296878982
E06000013,8.935854507877888
E06000014,-14.786180840958078
E06000015,9.063229820876805
E06000016,5.121432266499314
E06000017,-17.78238435088505
E06000018,12.376996207175097
E06000019,0.3387445819668488
E06000020,15.160838165009675
E06000021,23.3809269033674
E06000022,-14.230013047197904
E06000023,-0.2897744783595619
E06000024,-5.6769933607047065
E06000025,-10.021984784440734
E06000026,9.593845493610877
E06000027,16.04117808242635
E06000030,2.007267255818054
E06000031,11.883891305480796
E06000032,4.22215256739313
E06000033,0.4781523868149711
E06000034,-0.6117543864553248
E06000035,7.184611174869486
E06000036,-12.499828734730311
E06000037,-11.743631649643138
E06000038,-6.528483044760464
E06000039,-0.9353362651623652
E06000040,-15.487645655281623
E06000041,-23.778299862627915
E06000042,-3.1011678210874107
E06000043,-6.414905522513707
E06000044,1.7568408073518431
E06000045,5.380541097073538
E06000046,11.244227725388615
E06000047,13.708298032280483
E06000049,-7.6389372134661695
E06000050,-2.0293492265366884
E06000051,0.1385354356221642
E06000052,1.6632954107371265
E06000053,-11.396254277259676
E06000054,-5.796833691300963
E06000055,-0.4861336206926696
E06000056,-7.689353820611938
E06000057,9.39123139479918
E06000058,-2.8759367508543185
E06000059,-2.01672745169044
E06000060,-11.454372731887135
E06000061,4.22798737348412
E06000062,-3.4926283558340585
E07000008,-12.748752709978262
E07000009,-10.625549274322362
E07000010,11.151594473337964
E07000011,-6.112150791209242
E07000012,-15.054432390011044
E07000026,2.492923318383299
E07000027,12.51027243617877
E07000028,6.04633490762493
E07000029,1.0623975429401822
E07000030,-9.2868669100197
E07000031,-11.291799178755449
E07000032,1.3763344126188397
E07000033,13.174202886354216
E07000034,12.11151052333095
E07000035,-9.950896947485626
E07000036,5.220731106959756
E07000037,-1.5719319619212262
E07000038,4.076822244321024
E07000039,-5.543852089154025
E07000040,-5.666969839123885
E07000041,-6.996178151507161
E07000042,-0.6544396306586289
E07000043,3.4133620262330786
E07000044,-7.333315426878513
E07000045,-1.254129011231205
E07000046,5.913782841702546
E07000047,-2.2780775906031514
E07000061,3.7690929779466815
E07000062,17.048255062229345
E07000063,0.1076953989436537
E07000064,5.156850573656462
E07000065,-10.108839185127149
E07000066,5.722719310315056
E07000067,-1.9007767423268045
E07000068,-12.06387044465865
E07000069,-3.6472208657750618
E07000070,-10.928707950011496
E07000071,-3.989058756746609
E07000072,-4.928912406474704
E07000073,11.44565662235778
E07000074,-0.5353356508604935
E07000075,-10.388404018671851
E07000076,14.37842830394877
E07000077,-16.437401430844666
E07000078,-8.974491044461995
E07000079,-14.359491250660671
E07000080,-1.7649343913426765
E07000081,1.7199577857559132
E07000082,-11.407351010901488
E07000083,-8.788783612384625
E07000084,-3.9812682393413192
E07000085,-11.612925532773884
E07000086,-7.834511403167914
E07000087,-11.20663018668134
E07000088,7.096316200661788
E07000089,-20.35554503320623
E07000090,6.97751822048059
E07000091,-5.018052516611282
E07000092,-2.2031837055006336
E07000093,-7.994483258289203
