local_authority_code,value
E06000001,1.3790473402152277
E06000002,1.6341085471554608
E06000003,1.4627562459678236
E06000004,0.7385710031728787
E06000005,0.8816723922338822
E06000006,1.159749174690636
E06000007,-0.2058160015895407
E06000008,0.7123150569678128
E06000009,1.8848496346941896
E06000010,1.0710928778730036
E06000011,-0.4389463218725578
E06000012,1.0412723805489428
E06000013,0.5216725146639224
E06000014,-0.8494818798044099
E06000015,0.5179238428304564
E06000016,0.1907433579698945
E06000017,-0.9714865751166556
E06000018,0.5273189967642291
E06000019,0.0665133429212114
E06000020,0.8542648444052944
E06000021,1.2256717716686707
E06000022,-0.8161275548723053
E06000023,-0.0325302484439775
E06000024,-0.3312353966681322
E06000025,-0.5665499363444659
E06000026,0.5561162124141874
E06000027,0.9342035880008358
E06000030,0.1397285203636142
E06000031,0.6315817991873968
E06000032,0.221791017974377
E06000033,0.0516298132093432
E06000034,-0.070978411824752
E06000035,0.4370329961021715
E06000036,-0.6388086993480151
E06000037,-0.5886049421914181
E06000038,-0.3436816364904683
E06000039,-0.1605081876368478
E06000040,-0.8784383828196168
E06000041,-1.321017790543687
E06000042,-0.1843495443425261
E06000043,-0.2494523008780851
E06000044,0.0865811114108598
E06000045,0.307252516437321
E06000046,0.796806240049031
E06000047,0.7867189440484015
E06000049,-0.4552503637401872
E06000050,-0.0903181736079632
E06000051,-0.0272824878229802
E06000052,0.1694068964792505
E06000053,-0.9567029413473688
E06000054,-0.226181211423496
E06000055,-0.0742080718748235
E06000056,-0.4280175381199572
E06000057,0.5645959857458531
E06000058,-0.139818454006221
E06000059,0.0146016438796908
E06000060,-0.6180117183676024
E06000061,0.203905082011266
E06000062,-0.2102332388981463
E07000008,-0.7602309230963376
E07000009,-0.5565259250058667
E07000010,0.7061658464064834
E07000011,-0.3106296920453212
E07000012,-0.8324957679463074
E07000026,0.1678749537787836
E07000027,0.7331547040169117
E07000028,0.3199405769913835
E07000029,0.1456333559976715
E07000030,-0.5468097649073151
E07000031,-0.6237081303396713
E07000032,0.1167510923798954
E07000033,0.7200142426028303
E07000034,0.7349759160552274
E07000035,-0.5233575548702636
E07000036,0.3217005645608289
E07000037,-0.0655826300048399
E07000038,0.2593888495164009
E07000039,-0.2979510713009283
E07000040,-0.2874059199236096
E07000041,-0.4392999720081574
E07000042,-0.0323937347738581
E07000043,0.2847076972536299
E07000044,-0.3544036780838954
E07000045,-0.0213683972583248
E07000046,0.4187120351646379
E07000047,-0.0420214027463601
E07000061,0.3041203085327145
E07000062,1.037994735580943
E07000063,0.1106000431193184
E07000064,0.358586034923297
E07000065,-0.5204827931566935
E07000066,0.3550182014604398
E07000067,-0.0579801099711999
E07000068,-0.7045205010094123
E07000069,-0.1702732604568449
E07000070,-0.6002226471976124
E07000071,-0.1884834260130256
E07000072,-0.3458922084273667
E07000073,0.6232209338833595
E07000074,-0.0414211657519136
E07000075,-0.5658276931524924
E07000076,0.9431594546486104
