local_authority_code,value
E06000001,1.1851776060733676
E06000002,0.6029539308756849
E06000003,0.7399093107869205
E06000004,-0.179633251483585
E06000005,0.3969249441350527
E06000006,0.9663466490388934
E06000007,-0.8495755829663629
E06000008,0.4606695959952311
E06000009,1.8460678914245656
E06000010,0.3654846431889216
E06000011,-0.8660076858609208
E06000012,-0.1464201105145182
E06000013,0.5288136911804191
E06000014,-1.1800582138325852
E06000015,0.0409687808470575
E06000016,-0.7795440110124887
E06000017,-0.9030612732521668
E06000018,0.4104127327761104
E06000019,1.2445119748093436
E06000020,1.0348569010458235
E06000021,0.8690392937165596
E06000022,0.2540986995633296
E06000023,1.3336485436564929
E06000024,-0.8774577910545952
E06000025,-0.2027981812837042
E06000026,0.5839001587357312
E06000027,-0.2393137249842198
E06000030,0.0335846890819459
E06000031,-1.2048753763879685
E06000032,0.1281425703948701
E06000033,-1.6156246786570967
E06000034,-1.008291360145442
E06000035,0.1868639192369624
E06000036,0.0246199926379986
E06000037,0.1529385882861237
E06000038,0.0697477668342149
E06000039,-1.4014061080680895
E06000040,-0.5046858967037281
E06000041,-1.2332239634081903
E06000042,-1.2093360610217632
E06000043,1.4240650552045873
E06000044,0.9631572235176624
E06000045,1.0853863808408686
E06000046,1.801160659742508
E06000047,0.8493898128591109
E06000049,-1.6250168948965868
E06000050,-0.3890672430948879
E06000051,0.1007386701720166
E06000052,0.6614578448131654
E06000053,-4.03084673256213
E06000054,0.8823013917114592
E06000055,-0.9560438394980452
E06000056,-0.5777315576271149
E06000057,0.0522834494226018
E06000058,0.3361177045805393
E06000059,1.286099938355128
E06000060,-0.9797996051607744
E06000061,-0.9534169635378996
E06000062,-0.6048293118949791
E08000001,-0.6789472031302258
E08000002,-0.5884242962831908
E08000003,0.580055516963141
E08000004,-0.2842516514919633
E08000005,-0.1431631446088967
E08000006,1.6612932585957692
E08000007,-0.0468861982931163
E08000008,0.5139721324836359
E08000009,-1.4297550468938574
E08000010,0.9531550982571624
E08000011,1.4971759284871051
E08000012,1.7941384779007277
E08000013,1.3171937376520886
E08000014,0.4372054851130806
E08000015,1.276168936869123
E08000016,-0.7588431841692155
E08000017,0.0298573106879134
E08000018,1.448095041984112
E08000019,0.907623795430986
E08000021,-0.1417604238204461
E08000022,-0.339877658845266
E08000023,2.1947328144950053
E08000024,0.9537271651841492
E08000025,0.5765522590048087
E08000026,1.4565187254289564
E08000027,0.366113965707708
E08000028,-0.1094573070989005
E08000029,0.3496306505107582
E08000030,-0.093695864065988
E08000031,0.3816369929301496
E08000032,0.2263378768184869
E08000033,-0.3877607907044012
E08000034,-0.1656014097947083
E08000035,1.0390242691739886
E08000036,0.2607670289722602
E08000037,-0.046873098956632
E09000001,-0.9436943395521428
E09000002,-0.5252685730410204
E09000003,-1.1510924735974797
E09000004,-1.2482809577213432
E09000005,-1.1355734690729071
E09000006,-0.2188116113941342
E09000007,0.4355388187447288
E09000008,0.2886838952051095
E09000009,-1.1108427008202404
E09000010,-1.0472635621631057
E09000011,1.321435200256449
E09000012,0.4774543856547746
E09000013,-0.4508241348691023
E09000014,-0.0629723992312145
E09000015,-1.4952492145558816
E09000016,-2.263846710145257
E09000017,-1.0210877846422988
E09000018,0.4168923601078033
E09000019,1.6503496840729244
E09000020,-0.2940525386319954
E09000021,-0.9165276648267005
E09000022,0.4753319577497485
E09000023,0.907355081909818
E09000024,0.2487627441021706
E09000025,-1.5543455412083214
E09000026,-1.7054806711461017
E09000027,-1.052517965397442
E09000028,0.7656730956542214
E09000029,-1.8067291378129084
E09000030,-0.3238819470780982
E09000031,-0.7800509952910591
E09000032,0.4453170426786515
E09000033,0.2861453489365165
