local_authority_code,value
E06000001,0.4345066975287409
E06000002,1.9333013531922607
E06000003,0.0393471778081161
E06000004,0.2296929742037779
E06000005,0.4723180878261564
E06000006,0.8974447054169585
E06000007,-0.6598491708839551
E06000008,0.6864087019571227
E06000009,1.2008949859055769
E06000010,1.0723940353351435
E06000011,-0.6607275267291943
E06000012,0.0897397074435811
E06000013,-0.4065579355419265
E06000014,-1.1683034336095186
E06000015,0.4490869978188246
E06000016,0.4237952577976893
E06000017,-1.7542647752050673
E06000018,1.1328650708977042
E06000019,-0.8015416229767144
E06000020,0.5988553686498489
E06000021,0.8041978590084732
E06000022,-0.4999682920309802
E06000023,-0.4079205717131436
E06000024,-0.307101463435703
E06000025,-1.062153248736997
E06000026,0.5644399498782651
E06000027,-0.7333382766023406
E06000030,-0.5137802734661967
E06000031,0.8247755707470855
E06000032,0.5152189009636352
E06000033,0.0611385419748039
E06000034,0.5527210734694021
E06000035,-0.1478977304588997
E06000036,-0.5247240410146647
E06000037,-0.8904762722398132
E06000038,-0.624692683647589
E06000039,1.4151121616423563
E06000040,-0.6783399781292276
E06000041,-0.9425342585246188
E06000042,0.326832428843211
E06000043,-0.5542267071797873
E06000044,-0.2970824217998903
E06000045,-0.2482542936094965
E06000046,0.0492972951246723
E06000047,0.233981932765396
E06000049,-0.0334937800013735
E06000050,0.0045120734292369
E06000051,-0.1376897355164772
E06000052,-0.3281866009844048
E06000054,-0.4866692933443929
E06000055,0.337899145837112
E06000056,-0.8133682974893813
E06000057,-0.6162369457986929
E06000058,-0.7725103352122542
E06000059,-1.2849873393407316
E06000060,0.0028676717144449
E06000061,0.0028676717144449
E06000062,0.0028676717144449
E07000008,-0.651802918433036
E07000009,-1.6063485845336345
E07000010,0.5090435861084748
E07000011,-0.3802621262235036
E07000012,-1.3102962246025898
E07000026,-0.9084612519312616
E07000027,1.4970939629329856
E07000028,0.4639964214435606
E07000029,-0.3761762064897752
E07000030,-1.0585666593560483
E07000031,-1.3546869240032933
E07000032,-1.1780905267941306
E07000033,-0.803747000643909
E07000034,0.0687150096486533
E07000035,-1.713844085788515
E07000036,0.4277589093616202
E07000037,0.1732852171023644
E07000039,-1.090812921503837
E07000040,-0.5583884332312355
E07000041,-1.2947287383307644
E07000042,-0.1471803945739027
E07000043,-0.427076701143395
E07000044,-1.87392123619887
E07000045,-0.657631189826058
E07000047,-1.1918024223684185
E07000061,0.196753056894177
E07000062,-0.6370055693473956
E07000063,0.0123072838573793
E07000064,0.6542989713272762
E07000065,-0.9717797093975988
E07000066,-0.0852453757787823
E07000067,-0.8313237508935246
E07000068,-0.2671825290869004
E07000069,-0.6019611043683554
E07000070,-1.5334301944987547
E07000071,0.2568307267611792
E07000072,1.9710608138342536
E07000073,1.475889149388126
E07000074,-0.5611462297308094
E07000075,-0.8042932752269903
E07000076,-1.0351643989858843
E07000077,-0.7429761921063917
E07000078,-0.984974124976581
E07000079,-1.1511443598743816
E07000080,0.3195458546551672
E07000081,-0.6655862386166181
E07000082,-1.73279011437239
E07000083,-0.6428901464874057
E07000084,0.0450252093163365
E07000085,-0.7039426343149872
E07000086,0.2664520906374333
E07000087,-0.2242445156696992
E07000088,-0.3637930592756013
E07000089,-1.853005129099781
E07000090,0.4424874148918302
E07000091,0.3658031306639511
E07000092,-0.3016652830126998
E07000093,-0.2602788107787677
E07000094,-1.6478693699866986
E07000095,2.0566028885625096
E07000096,-1.777440496891238
E07000098,1.1994902383980273
E07000099,-0.972527153008952
E07000102,-1.3604453120659012
E07000103,-0.7788908457643422
E07000105,0.4236239011245534
E07000106,-0.4645781185465314
E07000107,-1.2751676926352882
E07000108,-1.6197299517287185
E07000109,0.7246855808504358
E07000110,1.581039093110966
E07000111,2.8676279035985703
E07000112,0.5468506419475365
E07000113,-2.1438643531576056
E07000114,0.1938291948873226
E07000115,-0.8311249973959758
E07000116,0.2985087587905106
E07000117,2.5627768693651505
E07000118,-0.6205878678289277
E07000119,-0.9499377460881104
E07000120,0.6988447604210901
E07000121,-0.1844894073168535
E07000122,0.5972983209819753
E07000123,0.3456784385767189
E07000124,-0.8262889241512894
E07000125,0.5616589376784099
E07000126,-0.0013673163344432
E07000127,1.804660481600483
E07000128,2.0576605029918227
E07000129,1.6416545593188865
E07000130,-0.7670646980011308
E07000131,0.839813129325317
E07000132,-0.1753598934696685
E07000133,-0.463653484975235
E07000134,-0.8876829377769951
E07000135,-0.1544702438667478
E07000136,0.3123222091913681
E07000137,0.2333702092282928
E07000138,-0.0730669267633035
E07000139,-0.1192127562041088
E07000140,-1.1444460367091076
E07000141,-0.4483500157825676
E07000142,0.0897397074435811
E07000143,-0.932630766686101
E07000144,-0.9137329760367542
E07000145,0.3860477817001027
E07000146,-0.6587737205563687
E07000147,-1.6925644986107482
E07000148,0.6284499624757504
E07000149,-0.982519880097796
E07000163,-1.2964097345009602
E07000164,-1.4797894178317894
E07000165,-0.3123002560673096
E07000166,0.0054548569913427
E07000167,-1.2588178997922168
E07000168,1.7887952961975186
E07000169,-0.1906494959127209
E07000170,-1.007457149466014
E07000171,0.3924015335097373
E07000172,0.7967755053420562
E07000173,1.1602879823737389
E07000174,1.2230982079923405
E07000175,-0.7477655857004293
E07000176,-1.1333117700204414
E07000177,-0.8899828459582262
E07000178,0.7929370916726556
E07000179,-0.6004188506073475
E07000180,-0.9998919820893692
E07000181,-0.7147166027551487
E07000187,-0.4447481981625935
E07000188,-0.0447331755063044
E07000189,-0.3624746500700209
E07000192,0.534654274320128
E07000193,-0.6479567429876201
E07000194,-0.8124068155097585
E07000195,1.184059299868275
E07000196,-0.9593609257232528
E07000197,-0.4645781185465314
E07000198,-0.5392161105537756
E07000199,1.119949899395106
E07000200,0.8265680132595505
E07000202,0.0450252093163365
E07000203,-1.3475755781291487
E07000207,-0.1535106762781024
E07000208,-0.4956713815130923
E07000209,0.1100255180955653
E07000210,-1.2811661555939466
E07000211,-0.6688239466265545
E07000212,0.0167574231439443
E07000213,1.159300938048726
E07000214,2.4523290038411862
E07000215,-1.5560831655515237
E07000216,-1.4030138359963755
E07000217,0.5387709082400078
E07000218,0.4821219887624315
E07000219,1.5133286696454629
E07000220,0.3838357770738455
E07000221,-0.8426157572244785
E07000222,-0.1393644736826026
E07000223,-1.093002605765265
E07000224,-0.6872919558165564
E07000225,-0.4231511309934492
E07000226,-0.29401878747265
E07000227,-0.9030450774365512
E07000228,-0.7052084753704246
E07000229,-0.0513593755357182
E07000234,-0.9685034149011756
E07000236,-0.4827524734970257
E07000237,0.4694147208039264
E07000238,-0.9244933039530006
E07000239,-0.3617455072813836
E07000240,-2.0096780997887604
E07000241,1.013533908506842
E07000242,0.0403915825674011
E07000243,-0.2694804350037212
E07000244,-0.2746747529747502
E07000245,-1.4247357814222597
E07000246,-0.2168540943572385
E08000001,0.6179536844630105
E08000002,-0.0191773102310384
E08000003,1.1652133826623494
E08000004,0.644057533433678
E08000005,1.397417031321163
E08000006,-0.2545783672899147
E08000007,0.3783514680830575
E08000008,0.6757953753956255
E08000009,-0.3410024679831798
E08000010,0.219131879608007
E08000011,2.5966296157924806
E08000012,1.332778354563423
E08000013,0.3137473756771552
E08000014,0.4539682190398673
E08000015,0.8202490697568137
E08000016,0.16805371460001
E08000017,0.4003368299838988
E08000018,1.0691189575858655
E08000019,0.2187937467539332
E08000021,-0.0995790162786466
E08000022,0.538523439956271
E08000023,1.0338283238794272
E08000024,0.5947526123514959
E08000025,1.4406883742666858
E08000026,0.7374269696144488
E08000027,0.5258546721912857
E08000028,1.1014666485863758
E08000029,-0.0172736420070113
E08000030,0.2185206165119994
E08000031,1.4146267661271776
E08000032,0.5539003433777677
E08000033,0.3407332685125331
E08000034,0.146877693801888
E08000035,-0.2409411832010446
E08000036,0.574886018223631
E08000037,-0.4741924827532948
E09000002,3.7624658379342137
E09000003,0.8645376970868861
E09000004,0.2381518526504525
E09000005,2.141223303340433
E09000006,-1.3973446185632274
E09000007,1.0212141224241302
E09000008,1.883590853857243
E09000009,-0.2837578651486849
E09000010,2.3070110114040303
E09000011,1.891451085713277
E09000012,2.303849856408437
E09000013,-0.2474724792103189
E09000014,1.6475261670442347
E09000015,-0.3981362977354049
E09000016,1.0372364565196992
E09000017,0.4671550867413657
E09000018,-0.1470909063389551
E09000019,0.9310576468146188
E09000020,0.9895293141431408
E09000021,-0.7686635119691204
E09000022,0.8957847025005544
E09000023,1.5411171842863152
E09000024,-0.213578384948227
E09000025,2.5797718176620847
E09000026,-0.0984145259742547
E09000027,-0.5926023830258189
E09000028,2.389524414433
E09000029,2.286395885644057
E09000030,-0.6757088751219947
E09000031,1.5253710020951057
E09000032,-1.2857396081767878
E09000033,0.5989966366265432
