local_authority_code,value
E06000001,2.3368100976938835
E06000002,2.358012655838922
E06000003,2.6972535861595275
E06000004,1.425100097457255
E06000005,1.933961492938164
E06000006,2.082379399953429
E06000007,-0.3771173448709647
E06000008,0.9374412601213836
E06000009,2.4852280047091484
E06000010,2.8668740513198303
E06000011,-0.0590789726953965
E06000012,3.206114981640437
E06000013,0.7466182368160426
E06000014,-0.52553525188623
E06000015,0.6406054460908532
E06000016,0.1317440506099444
E06000017,-1.394840135832783
E06000018,-0.1438892052755481
E06000019,-0.0166738564053209
E06000020,1.0010489345564977
E06000021,0.9374412601213836
E06000022,-1.055599205512177
E06000023,-0.3135096704358511
E06000024,0.1529466087549822
E06000025,-0.9071812984969118
E06000026,0.3437696320603232
E06000027,0.17414916690002
E06000030,-0.2074968797106617
E06000031,1.1494668415717624
E06000032,-0.0590789726953965
E06000033,0.3013645157702472
E06000034,-0.3135096704358511
E06000035,0.8738335856862702
E06000036,-1.1828145543824042
E06000037,-0.9071812984969118
E06000038,0.17414916690002
E06000039,-0.52553525188623
E06000040,-1.2252196706724798
E06000041,-1.204017112527442
E06000042,-0.3559147867259269
E06000043,-1.034396647367139
E06000044,0.5982003298007776
E06000045,0.704213120525967
E06000046,0.7254156786710048
E06000047,1.4887077718923685
E06000049,-0.2923071122908133
E06000050,0.0469338180297928
E06000051,-0.1862943215656239
E06000052,0.025731259884755
E06000053,8.358336610884642
E06000054,-0.4195224611610405
E06000055,0.5769977716557398
E06000056,-0.9283838566419496
E06000057,0.7254156786710048
E06000058,-0.4195224611610405
E06000059,-0.3135096704358511
E06000060,-0.9495864147869876
E06000061,0.513390097220626
E06000062,-0.3559147867259269
E07000008,-1.076801763657215
E07000009,-0.4619275774511163
E07000010,1.213074516006876
E07000011,-0.2499019960007375
E07000012,-0.9495864147869876
E07000026,0.895036143831308
E07000027,1.382694981167179
E07000028,0.0893389343198684
E07000029,0.8314284693961942
E07000030,-0.546737810031268
E07000031,-0.7375608333366087
E07000032,0.6618080042358914
E07000033,0.3013645157702472
E07000034,0.364972190205361
E07000035,-0.9919915310770632
E07000036,0.0045287017397168
E07000037,-0.6739531589014951
E07000038,0.2589593994801716
E07000039,-0.6103454844663815
E07000040,-0.7163582751915709
E07000041,-0.6951557170465329
E07000042,-0.2499019960007375
E07000043,0.1953517250450578
E07000044,-0.7375608333366087
E07000045,-0.1862943215656239
E07000046,0.4073773064954366
E07000047,-0.2499019960007375
E07000061,0.025731259884755
E07000062,0.5769977716557398
E07000063,-0.3135096704358511
E07000064,-0.0378764145503587
E07000065,-0.7375608333366087
E07000066,0.8738335856862702
E07000067,-0.2074968797106617
E07000068,-1.4160426939778208
E07000069,-0.2286994378556997
E07000070,-0.5891429263213436
E07000071,-0.1014840889854723
E07000072,-0.8011685077717223
E07000073,0.704213120525967
E07000074,-0.0590789726953965
E07000075,-0.2923071122908133
E07000076,1.0858591671366489
E07000077,-1.3100299032526317
E07000078,-0.3135096704358511
E07000079,-0.6103454844663815
E07000080,-0.0590789726953965
E07000081,0.4285798646404744
E07000082,-0.8647761822068362
E07000083,-0.52553525188623
E07000084,0.1317440506099444
E07000085,-0.4831301355961541
E07000086,-0.2711045541457753
E07000087,-0.3983199030160027
E07000088,0.2165542831900956
E07000089,-1.4160426939778208
E07000090,1.1918719578618384
E07000091,-0.546737810031268
E07000092,0.1529466087549822
E07000093,-0.2923071122908133
E07000094,-1.034396647367139
E07000095,-0.6103454844663815
E07000096,-0.3347122285808891
E07000098,-0.7799659496266845
E07000099,-0.8011685077717223
E07000102,-1.034396647367139
E07000103,-0.9495864147869876
E07000105,-0.1438892052755481
E07000106,-0.5891429263213436
E07000107,0.2165542831900956
E07000108,1.2766821904419896
E07000109,0.322567073915285
E07000110,-0.1438892052755481
E07000111,-0.9919915310770632
E07000112,0.4497824227855126
E07000113,0.6406054460908532
E07000114,1.7219359114877852
E07000115,-0.7375608333366087
E07000116,-0.6739531589014951
E07000117,1.1918719578618384
E07000118,0.322567073915285
E07000119,-0.4407250193060785
E07000120,1.0646566089916107
E07000121,-0.0378764145503587
E07000122,0.322567073915285
E07000123,1.043454050846573
E07000124,-0.6739531589014951
E07000125,0.852631027541232
E07000126,0.5345926553656638
E07000127,-0.9495864147869876
E07000128,-0.3347122285808891
E07000129,-0.7587633914816467
E07000130,-0.8435736240617981
E07000131,-0.6951557170465329
E07000132,-0.5891429263213436
E07000133,-0.9283838566419496
E07000134,0.025731259884755
E07000135,-1.0131940892221012
E07000136,1.8067461440679369
E07000137,1.340289864877103
E07000138,0.6618080042358914
E07000139,-0.8011685077717223
E07000140,0.6830105623809292
E07000141,-0.5891429263213436
E07000142,0.4497824227855126
E07000143,1.1918719578618384
E07000144,-0.9283838566419496
E07000145,1.615923120762596
E07000146,0.7678207949610808
E07000147,0.0681363761748306
E07000148,-0.0590789726953965
E07000149,-0.6739531589014951
E07000163,-0.7163582751915709
E07000164,-1.034396647367139
E07000165,-0.4831301355961541
E07000166,0.1105414924649062
E07000167,-0.4619275774511163
E07000168,0.7466182368160426
E07000169,0.2801619576252094
E07000170,1.425100097457255
E07000171,0.9586438182664214
E07000172,-0.7587633914816467
E07000173,0.1317440506099444
E07000174,2.1883921906786186
E07000175,-0.1862943215656239
E07000176,-1.1404094380923284
E07000177,-0.52553525188623
E07000178,-1.055599205512177
E07000179,-0.8011685077717223
E07000180,-0.5043326937411922
E07000181,-0.52553525188623
E07000187,-0.8011685077717223
E07000188,-0.4195224611610405
E07000189,0.1317440506099444
E07000192,1.2978847485870275
E07000193,0.2801619576252094
E07000194,-0.5891429263213436
E07000195,0.025731259884755
E07000196,-0.4407250193060785
E07000197,-0.0802815308404345
E07000198,0.0681363761748306
E07000199,0.2589593994801716
E07000200,-0.6103454844663815
E07000202,1.5947205626175578
E07000203,-0.5679403681763058
E07000207,-1.2888273451075938
E07000208,-0.9071812984969118
E07000209,-0.9283838566419496
E07000210,-1.204017112527442
E07000211,-1.076801763657215
E07000212,-0.3771173448709647
E07000213,-0.1226866471305103
E07000214,-0.8647761822068362
E07000215,-0.8011685077717223
E07000216,-1.4584478102678966
E07000217,-0.6739531589014951
E07000218,-0.6739531589014951
E07000219,1.4887077718923685
E07000220,-0.8647761822068362
E07000221,-0.3771173448709647
E07000222,-0.546737810031268
E07000223,-1.034396647367139
E07000224,0.4709849809305504
E07000225,-0.3771173448709647
E07000226,0.513390097220626
E07000227,-0.9071812984969118
E07000228,-0.7163582751915709
E07000229,-1.076801763657215
E07000234,-0.6739531589014951
E07000235,0.0469338180297928
E07000236,1.1494668415717624
E07000237,0.4073773064954366
E07000238,-0.1862943215656239
E07000239,0.9162387019763458
E07000240,-1.076801763657215
E07000241,-0.7375608333366087
E07000242,-1.2676247869625556
E07000243,0.8102259112511564
E07000244,0.2801619576252094
E07000245,0.555795213510702
E07000246,-0.2286994378556997
E08000001,0.4073773064954366
E08000002,-0.2923071122908133
E08000003,-0.2286994378556997
E08000004,0.7678207949610808
E08000005,0.5345926553656638
E08000006,0.6406054460908532
E08000007,-0.5679403681763058
E08000008,0.1105414924649062
E08000009,-0.9071812984969118
E08000010,0.9374412601213836
E08000011,0.6194028879458154
E08000012,-0.0590789726953965
E08000013,1.8279487022129748
E08000014,0.4073773064954366
E08000015,0.555795213510702
E08000016,0.6406054460908532
E08000017,1.764341027777861
E08000018,1.615923120762596
E08000019,0.0469338180297928
E08000021,0.1529466087549822
E08000022,0.5982003298007776
E08000023,0.6830105623809292
E08000024,1.6795307951977096
E08000025,0.2589593994801716
E08000026,0.1529466087549822
E08000027,0.852631027541232
E08000028,1.1070617252816868
E08000029,-0.7799659496266845
E08000030,1.5947205626175578
E08000031,1.5947205626175578
E08000032,0.9374412601213836
E08000033,0.3437696320603232
E08000034,0.322567073915285
E08000035,0.5982003298007776
E08000036,1.0010489345564977
E08000037,0.5982003298007776
E09000001,-1.734081066153389
E09000002,0.1317440506099444
E09000003,-1.034396647367139
E09000004,-0.2499019960007375
E09000005,-0.4407250193060785
E09000006,-0.8223710659167603
E09000007,-1.204017112527442
E09000008,-0.2074968797106617
E09000009,-1.034396647367139
E09000010,0.322567073915285
E09000011,-0.1650917634205859
E09000012,0.0681363761748306
E09000013,-1.1404094380923284
E09000014,-0.1438892052755481
E09000015,-0.3983199030160027
E09000016,-0.4407250193060785
E09000017,-0.6527506007564573
E09000018,-0.4195224611610405
E09000019,-0.9495864147869876
E09000020,-1.2888273451075938
E09000021,-1.246422228817518
E09000022,-0.6103454844663815
E09000023,0.0681363761748306
E09000024,-1.0131940892221012
E09000025,-0.52553525188623
E09000026,-0.5679403681763058
E09000027,-1.204017112527442
E09000028,-0.9495864147869876
E09000029,-0.4619275774511163
E09000030,-1.055599205512177
E09000031,-0.3135096704358511
E09000032,-0.9071812984969118
E09000033,-1.3736375776877452
