local_authority_code,value
E06000001,1.085706595822773
E06000002,0.3186335857532332
E06000003,1.0291047994739326
E06000004,0.7934671537753475
E06000005,0.5962887767759386
E06000006,0.9743190653214696
E06000007,-0.3602609628602327
E06000008,-0.6886106946382093
E06000009,1.7662917436500636
E06000010,0.2851413165628652
E06000011,-0.7577316998103485
E06000012,0.6193889865837752
E06000013,-0.0661676604037902
E06000014,0.9324746187089108
E06000015,0.3369972195941063
E06000016,-1.1122973018019315
E06000017,-0.7138637958462702
E06000018,0.5504838958964329
E06000019,-0.1965759429920963
E06000020,0.7504858496286291
E06000021,0.2249783135636396
E06000022,0.564465578754153
E06000023,0.6310406914832922
E06000024,0.008371563030051
E06000025,0.1491373163377376
E06000026,2.39249663055859
E06000027,2.4739309312771844
E06000030,0.01144501296824
E06000031,-0.3962198892316556
E06000032,-1.4743571532185051
E06000033,0.2173808205102104
E06000034,-1.007073307799521
E06000035,0.8003272181413804
E06000036,-0.2258586382192363
E06000037,-0.222158371649353
E06000038,-0.1044063297058072
E06000039,-2.217154751073596
E06000040,-1.4585888292857156
E06000041,-1.117760314703416
E06000042,-0.6310060309346455
E06000043,2.239421274430238
E06000044,0.5840635778889278
E06000045,1.2321487639133653
E06000046,2.481058234370283
E06000047,1.6199146623799443
E06000049,-0.2937735556783183
E06000050,0.7152092630461552
E06000051,-0.3951146499700725
E06000052,1.0526594690364066
E06000053,-1.053218755911123
E06000054,0.3860376645150397
E06000055,-0.6218080787214424
E06000056,-0.2171427325834898
E06000057,1.045138681108687
E06000058,0.4657604789712534
E06000059,1.0886404703102557
E06000060,-0.8940853512782473
E06000061,-0.003556581456696
E06000062,-0.6024451041194877
E07000008,-0.0776752417473493
E07000009,-0.4366973773734414
E07000010,0.7785721158558156
E07000011,-0.1366651341422564
E07000012,-0.8898045280765455
E07000026,0.0549437149529784
E07000027,0.842740078101629
E07000028,-0.4231883758500125
E07000029,0.6485638394894954
E07000030,-1.4146447151543045
E07000031,-0.5746030835588536
E07000032,0.4881924705223103
E07000033,0.6253045216340373
E07000034,1.4407987097616215
E07000035,-0.1517874464013488
E07000036,0.688653831122519
E07000037,-0.0046992670232519
E07000038,0.4890009903179584
E07000039,-0.2435747291133443
E07000040,0.5531477146327294
E07000041,1.5212194139354294
E07000042,0.8563563947831263
E07000043,0.9903924867953674
E07000044,0.7233286100888259
E07000045,1.1413469403934278
E07000046,1.3470181860225094
E07000047,1.1771699639867337
E07000061,1.59652966699918
E07000062,1.9965030549211815
E07000063,1.6557590619785667
E07000064,1.472725472144564
E07000065,0.0441051649635778
E07000066,0.34908472305643
E07000067,0.6139972003872671
E07000068,-1.103369749577456
E07000069,-0.3950320637405871
E07000070,-0.6215148647041463
E07000071,0.795623659648242
E07000072,-1.4811853823244625
E07000073,-0.2227408680426483
E07000074,0.3579471701711895
E07000075,-0.6806123610890752
E07000076,2.502718730438538
E07000077,-1.419276301848461
E07000078,-0.3380020446933162
E07000079,-1.236041783129758
E07000080,-0.3069701235892653
E07000081,-0.3833017987068244
E07000082,-0.5420295449165464
