local_authority_code,value
E06000001,0.6937220732561844
E06000002,1.840994772539622
E06000003,0.6048461054114428
E06000004,0.3952024037595984
E06000005,0.3161446131043127
E06000006,0.9330418732394836
E06000007,-0.481177231800122
E06000008,-0.0917459498228999
E06000009,0.625548749837726
E06000010,0.7935794437966068
E06000011,0.0005504549270534
E06000012,0.6810650719146298
E06000013,0.8040900171207181
E06000014,0.193770520264802
E06000015,0.2077430742622066
E06000016,-0.6605355265220108
E06000017,-1.3089091149387486
E06000018,0.246821912102322
E06000019,0.3766877311188349
E06000020,0.462184805826444
E06000021,1.0195359983809995
E06000022,0.2830757737130315
E06000023,1.2317277178083872
E06000024,0.8062779889062393
E06000025,-0.0071905338584261
E06000026,1.8417841041331344
E06000027,2.4005616327250854
E06000030,0.1990327308882052
E06000031,0.587896248035007
E06000032,0.2032424993869282
E06000033,-0.3465061836090803
E06000034,-0.7606975513616824
E06000035,0.3012442482864653
E06000036,-1.0309259147961294
E06000037,-0.4941111915955392
E06000038,0.1679995361328198
E06000039,-0.1526768096728309
E06000040,-0.2254337955027271
E06000041,-0.7728560274862833
E06000042,-0.0021637379208077
E06000043,1.0154924049545957
E06000044,1.125860348819132
E06000045,0.8785641453645684
E06000046,0.3758153119891665
E06000047,0.9539245406607773
E06000049,-0.0058057415891103
E06000050,0.4651759571281678
E06000051,0.6880305770292933
E06000052,1.1896992724346271
E06000053,-1.4744748786582444
E06000054,0.1101290671980783
E06000055,-0.1245101349149307
E06000056,0.2347603714365745
E06000057,0.640947639872527
E06000058,0.396614891874302
E06000059,1.0395185508272398
E06000060,0.0831394658690969
E06000061,0.5949032969177495
E06000062,-0.213718452904308
E08000001,-0.7701556825611148
E08000002,-0.4495347284462371
E08000003,-0.4532875154960845
E08000004,0.3934437175775664
E08000005,0.6470684217029072
E08000006,1.1514790058014888
E08000007,-0.3957770925513652
E08000008,-0.3356909559857173
E08000009,-1.4156073592895957
E08000010,0.3694591154730028
E08000011,1.9047229127735736
E08000012,0.9526920755410854
E08000013,1.35030747982997
E08000014,0.7769203927967263
E08000015,1.083499553300736
E08000016,0.8479740841353636
E08000017,1.2853053307082465
E08000018,1.007612936942185
E08000019,0.6938051607923427
E08000021,1.7051881946877403
E08000022,-0.4750702978924357
E08000023,0.1240185336593234
E08000024,1.2749609324564517
E08000025,0.5073567296515519
E08000026,0.2269362951149353
E08000027,0.7674345657519074
E08000028,-0.0146407162673504
E08000029,0.5701016673742891
E08000030,0.6407122251867434
E08000031,-0.6196703066544781
E08000032,2.201234633479652
E08000033,-0.0855697763017478
E08000034,-0.0051687371452241
E08000035,0.1082180538664211
E08000036,0.4703550802154127
E08000037,1.133088964464964
E09000001,-4.407381817534702
E09000002,-1.1186109612892583
E09000003,-1.2731953223130732
E09000004,-0.8477178975655398
E09000005,-1.5817270399168182
E09000006,-0.8398107337077412
E09000007,0.3521907558746239
E09000008,-0.6105722214450667
E09000009,-1.375642254397117
E09000010,-0.6878851738410143
E09000011,-1.2511078856174729
E09000012,-1.4510441934614071
E09000013,-0.7856792039001544
E09000014,-0.7357020509005178
E09000015,-1.6595385175297193
E09000016,-0.9727646394848314
E09000017,-0.722214174197374
E09000018,-0.8145659706380991
E09000019,-0.2124305960938443
E09000020,-0.5594179950165111
E09000021,-1.254791433053856
E09000022,-1.1767306928324772
E09000023,-1.805772581169555
E09000024,-1.125714945630853
E09000025,-1.1908971177475862
E09000026,-1.3599525579857594
E09000027,-1.0421981238683669
E09000028,-1.5930961844479077
E09000029,-0.7346773046212228
E09000030,-1.7950819848504307
E09000031,-0.9363030590337248
E09000032,-1.3205275220783157
E09000033,-0.1406706606978564
