geography_code,Claimants percentage
E14000878,8.728930168558652
E14000879,4.998901340364755
E14000880,3.47403988007424
E14000881,3.8630690597884234
E14000882,6.177162006702345
E14000883,5.44539196547827
E14000884,2.7991073117222074
E14000885,4.412763068567549
E14000886,3.79746835443038
E14000887,3.629312916376653
E14000888,2.506265664160401
E14000889,2.534548307283809
E14000890,5.541671194175812
E14000891,6.378325841331551
E14000892,4.868549172346641
E14000893,2.244361725421502
E14000894,2.533146491322626
E14000895,2.489406779661017
E14000896,1.911111111111111
E14000897,6.882558879694462
E14000898,4.554829838432451
E14000899,6.175240688515025
E14000900,4.965291168530659
E14000901,1.6054360812425328
E14000902,5.763205013428827
E14000903,4.789935364727609
E14000904,8.841369384188342
E14000905,3.859983079526226
E14000906,3.1902166688820945
E14000907,1.8607483591582648
E14000908,2.379333786539769
E14000909,2.4760832864378166
E14000910,1.8027674917170144
E14000911,5.054945054945055
E14000912,2.939639404233081
E14000913,4.002501563477173
E14000914,6.595405958608142
E14000915,5.244755244755245
E14000916,3.095975232198142
E14000917,2.363050483351236
E14000918,2.270495827196858
E14000919,1.8723252496433669
E14000920,6.587688219663419
E14000921,9.894974394583803
E14000922,1.288961799859386
E14000923,7.5965273018048896
E14000924,4.597443372953577
E14000925,5.722000771505722
E14000926,3.5629453681710213
E14000927,5.058397762789933
E14000928,2.477829942618675
E14000929,3.0376034356342307
E14000930,5.349705586672411
E14000931,3.47519247219846
E14000932,2.400187331694181
E14000933,5.041152263374485
E14000934,1.4304171280915468
E14000935,3.2819492789656888
E14000936,3.44149459193707
E14000937,2.2485091406784634
E14000938,3.3797765208994344
E14000939,3.5852178709321567
E14000940,3.2771535580524342
E14000941,2.765180842827121
E14000942,2.235397025950044
E14000943,3.095620270580142
E14000944,6.581421587062805
E14000945,3.741920852704388
E14000946,2.726484074854381
E14000947,4.869807195388591
E14000948,6.673230499945301
E14000949,3.833180006133088
E14000950,1.993090619186819
E14000951,2.1974652493867537
E14000952,3.353490929081913
E14000953,1.6582029225826511
E14000954,3.2902332024936505
E14000955,3.440634476323769
E14000956,3.3930654225426786
E14000957,4.119801203243526
E14000958,3.755990156715451
E14000959,3.87372802960222
E14000960,3.3473278111880176
E14000961,3.66625930452172
E14000962,5.783561339116894
E14000963,6.762849413886383
E14000964,3.5664335664335662
E14000965,3.6825327030889294
E14000966,2.591068434689834
E14000967,6.094151850609415
E14000968,3.992998577836123
E14000969,6.533952125061066
E14000970,8.12263344326371
E14000971,4.646939429548126
E14000972,6.366548919740408
E14000973,7.069474112501271
E14000974,5.617326847347695
E14000975,2.423619271445358
E14000976,4.743499648629656
E14000977,1.8875047187617968
E14000978,5.6163594470046085
E14000979,4.9680624556423
E14000980,2.5313669381465997
E14000981,2.402326463522569
E14000982,4.582142256599966
E14000983,2.4023717031281944
E14000984,2.76503118013884
E14000985,3.182086034177961
E14000986,4.56136628832078
E14000987,2.48868778280543
E14000988,3.183465569595455
E14000989,6.634372367312552
E14000990,2.5344352617079893
E14000991,1.6184971098265897
E14000992,3.272955523672884
E14000993,1.6722408026755853
E14000994,2.910124526258798
E14000995,6.398178677971424
E14000996,2.6299694189602447
E14000997,2.017959842599132
E14000998,3.63564901247912
E14000999,3.6643459142543056
E14001000,3.1245931519333423
E14001001,2.5462962962962963
E14001002,6.92570606224141
E14001003,2.142626131953428
E14001004,2.46747420367878
E14001005,2.379535990481856
E14001006,3.722084367245657
E14001007,3.6684955978052822
E14001008,4.1689827682045575
E14001009,5.832507978430725
E14001010,6.4080158452755445
E14001011,9.37381043014846
E14001012,7.470396566796471
E14001013,8.47689362865737
E14001014,5.715466189230133
E14001015,2.9319965951007285
E14001016,8.149010477299184
E14001017,3.7440435670524166
E14001018,2.7826596367896896
E14001019,2.372955607476636
E14001020,6.196554715578138
E14001021,4.099456376437038
E14001022,5.4724750758560905
E14001023,2.8651802458845594
E14001024,4.489746390001213
E14001025,5.442635584240439
E14001026,2.596439169139466
E14001027,2.25123818099955
E14001028,6.340979267754741
E14001029,8.714035268639787
E14001030,8.530854107069882
E14001031,2.685830429732869
E14001032,5.673819376306471
E14001033,2.6994144931944337
E14001034,2.7777777777777777
E14001035,3.588516746411483
E14001036,3.71415837171297
E14001037,1.249305941143809
E14001038,4.126068800954464
E14001039,5.076392311483489
E14001040,2.5570416994492526
E14001041,1.6193417187617682
E14001042,1.7197327044025157
E14001043,2.609262883235486
E14001044,2.8368794326241136
E14001045,3.4474113075090886
E14001046,1.9961156668105309
E14001047,2.891156462585034
E14001048,2.071251035625518
E14001049,9.72465034965035
E14001050,9.356602186711523
E14001051,7.32364028002154
E14001052,3.8264267687047138
E14001053,3.602941176470588
E14001054,6.888977635782748
E14001055,4.594075699396599
E14001056,3.476749239461104
E14001057,2.76789244760775
E14001058,3.937463810075275
E14001059,7.948223004428295
E14001060,2.987622705932565
E14001061,1.3682815239235473
E14001062,1.215263712225553
