geography_code,date,date_name,value,notes
E14000908,2024-03-01,Apr 2023-Mar 2024,18.9,Normal Value
E14000909,2024-03-01,Apr 2023-Mar 2024,23.7,Normal Value
E14000910,2024-03-01,Apr 2023-Mar 2024,18.7,Normal Value
E14000911,2024-03-01,Apr 2023-Mar 2024,17.1,Normal Value
E14000912,2024-03-01,Apr 2023-Mar 2024,21.7,Normal Value
E14000913,2024-03-01,Apr 2023-Mar 2024,23.5,Normal Value
E14000914,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14000915,2024-03-01,Apr 2023-Mar 2024,27.0,Normal Value
E14000916,2024-03-01,Apr 2023-Mar 2024,18.0,Normal Value
E14000917,2024-03-01,Apr 2023-Mar 2024,19.7,Normal Value
E14000918,2024-03-01,Apr 2023-Mar 2024,27.9,Normal Value
E14000919,2024-03-01,Apr 2023-Mar 2024,22.1,Normal Value
E14000920,2024-03-01,Apr 2023-Mar 2024,33.4,Normal Value
E14000921,2024-03-01,Apr 2023-Mar 2024,31.4,Normal Value
E14000922,2024-03-01,Apr 2023-Mar 2024,22.0,Normal Value
E14000923,2024-03-01,Apr 2023-Mar 2024,23.8,Normal Value
E14000924,2024-03-01,Apr 2023-Mar 2024,19.5,Normal Value
E14000925,2024-03-01,Apr 2023-Mar 2024,25.4,Normal Value
E14000926,2024-03-01,Apr 2023-Mar 2024,14.2,Normal Value
E14000927,2024-03-01,Apr 2023-Mar 2024,8.9,Normal Value
E14000928,2024-03-01,Apr 2023-Mar 2024,21.6,Normal Value
E14000929,2024-03-01,Apr 2023-Mar 2024,15.8,Normal Value
E14000930,2024-03-01,Apr 2023-Mar 2024,19.0,Normal Value
E14000931,2024-03-01,Apr 2023-Mar 2024,18.5,Normal Value
E14000932,2024-03-01,Apr 2023-Mar 2024,18.0,Normal Value
E14000933,2024-03-01,Apr 2023-Mar 2024,18.4,Normal Value
E14000934,2024-03-01,Apr 2023-Mar 2024,16.9,Normal Value
E14000935,2024-03-01,Apr 2023-Mar 2024,18.3,Normal Value
E14000936,2024-03-01,Apr 2023-Mar 2024,21.6,Normal Value
E14000937,2024-03-01,Apr 2023-Mar 2024,17.4,Normal Value
E14000938,2024-03-01,Apr 2023-Mar 2024,25.7,Normal Value
E14000939,2024-03-01,Apr 2023-Mar 2024,19.6,Normal Value
E14000940,2024-03-01,Apr 2023-Mar 2024,10.3,Normal Value
E14000941,2024-03-01,Apr 2023-Mar 2024,18.5,Normal Value
E14000942,2024-03-01,Apr 2023-Mar 2024,12.4,Normal Value
E14000943,2024-03-01,Apr 2023-Mar 2024,17.9,Normal Value
E14000944,2024-03-01,Apr 2023-Mar 2024,32.6,Normal Value
E14000945,2024-03-01,Apr 2023-Mar 2024,17.7,Normal Value
E14000946,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14000947,2024-03-01,Apr 2023-Mar 2024,13.3,Normal Value
E14000948,2024-03-01,Apr 2023-Mar 2024,33.9,Normal Value
E14000949,2024-03-01,Apr 2023-Mar 2024,12.7,Normal Value
E14000950,2024-03-01,Apr 2023-Mar 2024,20.0,Normal Value
E14000951,2024-03-01,Apr 2023-Mar 2024,24.8,Normal Value
E14000952,2024-03-01,Apr 2023-Mar 2024,9.5,Normal Value
E14000953,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000954,2024-03-01,Apr 2023-Mar 2024,16.3,Normal Value
E14000955,2024-03-01,Apr 2023-Mar 2024,19.8,Normal Value
E14000956,2024-03-01,Apr 2023-Mar 2024,23.0,Normal Value
E14000957,2024-03-01,Apr 2023-Mar 2024,24.1,Normal Value
E14000958,2024-03-01,Apr 2023-Mar 2024,15.1,Normal Value
E14000959,2024-03-01,Apr 2023-Mar 2024,21.0,Normal Value
E14000960,2024-03-01,Apr 2023-Mar 2024,15.4,Normal Value
E14000961,2024-03-01,Apr 2023-Mar 2024,18.9,Normal Value
E14000962,2024-03-01,Apr 2023-Mar 2024,18.5,Normal Value
E14000963,2024-03-01,Apr 2023-Mar 2024,30.7,Normal Value
E14000964,2024-03-01,Apr 2023-Mar 2024,22.2,Normal Value
E14000965,2024-03-01,Apr 2023-Mar 2024,15.0,Normal Value
E14000966,2024-03-01,Apr 2023-Mar 2024,23.3,Normal Value
E14000967,2024-03-01,Apr 2023-Mar 2024,19.8,Normal Value
E14000968,2024-03-01,Apr 2023-Mar 2024,15.3,Normal Value
E14000969,2024-03-01,Apr 2023-Mar 2024,23.8,Normal Value
E14000970,2024-03-01,Apr 2023-Mar 2024,31.3,Normal Value
E14000971,2024-03-01,Apr 2023-Mar 2024,23.1,Normal Value
E14000972,2024-03-01,Apr 2023-Mar 2024,25.8,Normal Value
E14000973,2024-03-01,Apr 2023-Mar 2024,13.7,Normal Value
E14000974,2024-03-01,Apr 2023-Mar 2024,21.8,Normal Value
E14000975,2024-03-01,Apr 2023-Mar 2024,20.9,Normal Value
E14000976,2024-03-01,Apr 2023-Mar 2024,19.4,Normal Value
E14000977,2024-03-01,Apr 2023-Mar 2024,12.9,Normal Value
E14000978,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000979,2024-03-01,Apr 2023-Mar 2024,15.6,Normal Value
E14000980,2024-03-01,Apr 2023-Mar 2024,10.1,Normal Value
E14000981,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000982,2024-03-01,Apr 2023-Mar 2024,29.5,Normal Value
E14000983,2024-03-01,Apr 2023-Mar 2024,14.5,Normal Value
E14000984,2024-03-01,Apr 2023-Mar 2024,15.1,Normal Value
E14000985,2024-03-01,Apr 2023-Mar 2024,19.5,Normal Value
E14000986,2024-03-01,Apr 2023-Mar 2024,19.0,Normal Value
E14000987,2024-03-01,Apr 2023-Mar 2024,23.8,Normal Value
E14000988,2024-03-01,Apr 2023-Mar 2024,16.1,Normal Value
E14000989,2024-03-01,Apr 2023-Mar 2024,24.1,Normal Value
E14000990,2024-03-01,Apr 2023-Mar 2024,21.5,Normal Value
E14000991,2024-03-01,Apr 2023-Mar 2024,20.0,Normal Value
E14000992,2024-03-01,Apr 2023-Mar 2024,21.1,Normal Value
E14000993,2024-03-01,Apr 2023-Mar 2024,16.3,Normal Value
E14000994,2024-03-01,Apr 2023-Mar 2024,12.0,Normal Value
E14000995,2024-03-01,Apr 2023-Mar 2024,19.9,Normal Value
E14000996,2024-03-01,Apr 2023-Mar 2024,21.0,Normal Value
E14000997,2024-03-01,Apr 2023-Mar 2024,14.2,Normal Value
E14000998,2024-03-01,Apr 2023-Mar 2024,10.7,Normal Value
E14000999,2024-03-01,Apr 2023-Mar 2024,21.9,Normal Value
E14001000,2024-03-01,Apr 2023-Mar 2024,26.1,Normal Value
E14001001,2024-03-01,Apr 2023-Mar 2024,19.8,Normal Value
E14001002,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14001003,2024-03-01,Apr 2023-Mar 2024,19.3,Normal Value
E14001004,2024-03-01,Apr 2023-Mar 2024,14.7,Normal Value
E14001005,2024-03-01,Apr 2023-Mar 2024,25.0,Normal Value
E14001006,2024-03-01,Apr 2023-Mar 2024,21.8,Normal Value
E14001007,2024-03-01,Apr 2023-Mar 2024,19.0,Normal Value
E14001008,2024-03-01,Apr 2023-Mar 2024,22.4,Normal Value
E14001009,2024-03-01,Apr 2023-Mar 2024,16.4,Normal Value
E14001010,2024-03-01,Apr 2023-Mar 2024,17.9,Normal Value
E14001011,2024-03-01,Apr 2023-Mar 2024,27.0,Normal Value
E14001012,2024-03-01,Apr 2023-Mar 2024,24.4,Normal Value
E14001013,2024-03-01,Apr 2023-Mar 2024,19.2,Normal Value
E14001014,2024-03-01,Apr 2023-Mar 2024,38.2,Normal Value
E14001015,2024-03-01,Apr 2023-Mar 2024,16.2,Normal Value
E14001016,2024-03-01,Apr 2023-Mar 2024,20.0,Normal Value
E14001017,2024-03-01,Apr 2023-Mar 2024,24.3,Normal Value
E14001018,2024-03-01,Apr 2023-Mar 2024,18.4,Normal Value
E14001019,2024-03-01,Apr 2023-Mar 2024,15.7,Normal Value
E14001020,2024-03-01,Apr 2023-Mar 2024,19.9,Normal Value
E14001021,2024-03-01,Apr 2023-Mar 2024,21.1,Normal Value
E14001022,2024-03-01,Apr 2023-Mar 2024,25.0,Normal Value
E14001023,2024-03-01,Apr 2023-Mar 2024,11.3,Normal Value
E14001024,2024-03-01,Apr 2023-Mar 2024,20.9,Normal Value
E14001025,2024-03-01,Apr 2023-Mar 2024,22.7,Normal Value
E14001026,2024-03-01,Apr 2023-Mar 2024,18.6,Normal Value
E14001027,2024-03-01,Apr 2023-Mar 2024,8.5,Normal Value
E14001028,2024-03-01,Apr 2023-Mar 2024,28.8,Normal Value
E14001029,2024-03-01,Apr 2023-Mar 2024,32.7,Normal Value
E14001030,2024-03-01,Apr 2023-Mar 2024,37.6,Normal Value
E14001031,2024-03-01,Apr 2023-Mar 2024,21.7,Normal Value
E14001032,2024-03-01,Apr 2023-Mar 2024,26.9,Normal Value
E14001033,2024-03-01,Apr 2023-Mar 2024,12.8,Normal Value
E14001034,2024-03-01,Apr 2023-Mar 2024,12.2,Normal Value
E14001035,2024-03-01,Apr 2023-Mar 2024,14.0,Normal Value
E14001036,2024-03-01,Apr 2023-Mar 2024,22.6,Normal Value
E14001037,2024-03-01,Apr 2023-Mar 2024,17.4,Normal Value
E14001038,2024-03-01,Apr 2023-Mar 2024,21.4,Normal Value
E14001039,2024-03-01,Apr 2023-Mar 2024,26.0,Normal Value
E14001040,2024-03-01,Apr 2023-Mar 2024,21.3,Normal Value
E14001041,2024-03-01,Apr 2023-Mar 2024,16.7,Normal Value
E14001042,2024-03-01,Apr 2023-Mar 2024,16.1,Normal Value
E14001043,2024-03-01,Apr 2023-Mar 2024,21.4,Normal Value
E14001044,2024-03-01,Apr 2023-Mar 2024,21.9,Normal Value
E14001045,2024-03-01,Apr 2023-Mar 2024,17.5,Normal Value
E14001046,2024-03-01,Apr 2023-Mar 2024,11.6,Normal Value
E14001047,2024-03-01,Apr 2023-Mar 2024,8.2,Normal Value
E14001048,2024-03-01,Apr 2023-Mar 2024,18.8,Normal Value
E14001049,2024-03-01,Apr 2023-Mar 2024,31.8,Normal Value
E14001050,2024-03-01,Apr 2023-Mar 2024,36.0,Normal Value
E14001051,2024-03-01,Apr 2023-Mar 2024,21.0,Normal Value
E14001052,2024-03-01,Apr 2023-Mar 2024,21.0,Normal Value
E14001053,2024-03-01,Apr 2023-Mar 2024,18.4,Normal Value
E14001054,2024-03-01,Apr 2023-Mar 2024,24.3,Normal Value
E14001055,2024-03-01,Apr 2023-Mar 2024,19.2,Normal Value
E14001056,2024-03-01,Apr 2023-Mar 2024,19.3,Normal Value
E14001057,2024-03-01,Apr 2023-Mar 2024,22.7,Normal Value
E14001058,2024-03-01,Apr 2023-Mar 2024,13.9,Normal Value
E14001059,2024-03-01,Apr 2023-Mar 2024,19.5,Normal Value
E14001060,2024-03-01,Apr 2023-Mar 2024,21.9,Normal Value
E14001061,2024-03-01,Apr 2023-Mar 2024,19.3,Normal Value
E14001062,2024-03-01,Apr 2023-Mar 2024,21.1,Normal Value
