geography_code,date,date_name,value,notes
E14000569,2023-06-01,Jul 2022-Jun 2023,10.0,Normal Value
E14000570,2024-03-01,Apr 2023-Mar 2024,23.0,Normal Value
E14000571,2024-03-01,Apr 2023-Mar 2024,32.9,Normal Value
E14000572,2023-12-01,Jan 2023-Dec 2023,9.2,Normal Value
E14000573,2024-03-01,Apr 2023-Mar 2024,17.0,Normal Value
E14000574,2024-03-01,Apr 2023-Mar 2024,15.3,Normal Value
E14000575,2024-03-01,Apr 2023-Mar 2024,23.6,Normal Value
E14000576,2022-12-01,Jan 2022-Dec 2022,15.9,Normal Value
E14000577,2022-12-01,Jan 2022-Dec 2022,21.8,Normal Value
E14000578,2024-03-01,Apr 2023-Mar 2024,24.5,Normal Value
E14000579,2023-12-01,Jan 2023-Dec 2023,22.4,Normal Value
E14000580,2024-03-01,Apr 2023-Mar 2024,25.1,Normal Value
E14000581,2024-03-01,Apr 2023-Mar 2024,37.0,Normal Value
E14000582,2024-03-01,Apr 2023-Mar 2024,21.7,Normal Value
E14000583,2024-03-01,Apr 2023-Mar 2024,16.7,Normal Value
E14000584,2024-03-01,Apr 2023-Mar 2024,14.4,Normal Value
E14000585,2024-03-01,Apr 2023-Mar 2024,28.3,Normal Value
E14000586,2024-03-01,Apr 2023-Mar 2024,25.8,Normal Value
E14000587,2024-03-01,Apr 2023-Mar 2024,43.1,Normal Value
E14000588,2024-03-01,Apr 2023-Mar 2024,31.8,Normal Value
E14000589,2024-03-01,Apr 2023-Mar 2024,23.5,Normal Value
E14000590,2023-03-01,Apr 2022-Mar 2023,14.0,Normal Value
E14000591,2024-03-01,Apr 2023-Mar 2024,56.5,Normal Value
E14000592,2024-03-01,Apr 2023-Mar 2024,22.0,Normal Value
E14000593,2024-03-01,Apr 2023-Mar 2024,24.1,Normal Value
E14000594,2023-12-01,Jan 2023-Dec 2023,36.2,Normal Value
E14000595,2023-12-01,Jan 2023-Dec 2023,27.0,Normal Value
E14000596,2024-03-01,Apr 2023-Mar 2024,21.4,Normal Value
E14000597,2024-03-01,Apr 2023-Mar 2024,30.3,Normal Value
E14000598,2024-03-01,Apr 2023-Mar 2024,42.1,Normal Value
E14000599,2024-03-01,Apr 2023-Mar 2024,27.7,Normal Value
E14000600,2024-03-01,Apr 2023-Mar 2024,26.8,Normal Value
E14000601,2024-03-01,Apr 2023-Mar 2024,24.2,Normal Value
E14000602,2024-03-01,Apr 2023-Mar 2024,55.0,Normal Value
E14000603,2022-09-01,Oct 2021-Sep 2022,18.7,Normal Value
E14000604,2024-03-01,Apr 2023-Mar 2024,44.3,Normal Value
E14000605,2024-03-01,Apr 2023-Mar 2024,29.2,Normal Value
E14000606,2023-12-01,Jan 2023-Dec 2023,26.1,Normal Value
E14000607,2023-09-01,Oct 2022-Sep 2023,54.4,Normal Value
E14000608,2024-03-01,Apr 2023-Mar 2024,43.1,Normal Value
E14000609,2023-06-01,Jul 2022-Jun 2023,37.0,Normal Value
E14000611,2024-03-01,Apr 2023-Mar 2024,30.9,Normal Value
E14000612,2024-03-01,Apr 2023-Mar 2024,13.1,Normal Value
E14000613,2024-03-01,Apr 2023-Mar 2024,31.5,Normal Value
E14000614,2024-03-01,Apr 2023-Mar 2024,16.4,Normal Value
E14000615,2024-03-01,Apr 2023-Mar 2024,34.2,Normal Value
E14000616,2024-03-01,Apr 2023-Mar 2024,20.1,Normal Value
E14000617,2023-09-01,Oct 2022-Sep 2023,30.9,Normal Value
E14000618,2023-12-01,Jan 2023-Dec 2023,41.2,Normal Value
E14000619,2023-12-01,Jan 2023-Dec 2023,13.9,Normal Value
E14000620,2024-03-01,Apr 2023-Mar 2024,18.7,Normal Value
E14000621,2023-12-01,Jan 2023-Dec 2023,19.7,Normal Value
E14000622,2022-06-01,Jul 2021-Jun 2022,19.4,Normal Value
E14000623,2024-03-01,Apr 2023-Mar 2024,42.2,Normal Value
E14000624,2024-03-01,Apr 2023-Mar 2024,23.3,Normal Value
E14000625,2024-03-01,Apr 2023-Mar 2024,39.3,Normal Value
E14000626,2024-03-01,Apr 2023-Mar 2024,29.8,Normal Value
E14000627,2023-12-01,Jan 2023-Dec 2023,28.7,Normal Value
E14000628,2022-12-01,Jan 2022-Dec 2022,17.8,Normal Value
E14000629,2024-03-01,Apr 2023-Mar 2024,25.1,Normal Value
E14000630,2024-03-01,Apr 2023-Mar 2024,17.9,Normal Value
E14000631,2024-03-01,Apr 2023-Mar 2024,48.7,Normal Value
E14000632,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000633,2023-03-01,Apr 2022-Mar 2023,35.3,Normal Value
E14000634,2024-03-01,Apr 2023-Mar 2024,26.4,Normal Value
E14000635,2024-03-01,Apr 2023-Mar 2024,13.0,Normal Value
E14000636,2024-03-01,Apr 2023-Mar 2024,27.9,Normal Value
E14000637,2024-03-01,Apr 2023-Mar 2024,28.4,Normal Value
E14000638,2024-03-01,Apr 2023-Mar 2024,34.7,Normal Value
E14000639,2024-03-01,Apr 2023-Mar 2024,45.5,Normal Value
E14000640,2023-09-01,Oct 2022-Sep 2023,35.7,Normal Value
E14000641,2023-09-01,Oct 2022-Sep 2023,8.3,Normal Value
E14000643,2024-03-01,Apr 2023-Mar 2024,19.0,Normal Value
E14000644,2024-03-01,Apr 2023-Mar 2024,55.3,Normal Value
E14000645,2024-03-01,Apr 2023-Mar 2024,29.9,Normal Value
E14000646,2024-03-01,Apr 2023-Mar 2024,25.1,Normal Value
E14000648,2023-09-01,Oct 2022-Sep 2023,21.9,Normal Value
E14000649,2024-03-01,Apr 2023-Mar 2024,31.6,Normal Value
E14000650,2024-03-01,Apr 2023-Mar 2024,27.5,Normal Value
E14000651,2024-03-01,Apr 2023-Mar 2024,30.4,Normal Value
E14000652,2024-03-01,Apr 2023-Mar 2024,44.7,Normal Value
E14000653,2023-09-01,Oct 2022-Sep 2023,31.7,Normal Value
E14000654,2024-03-01,Apr 2023-Mar 2024,40.9,Normal Value
E14000655,2024-03-01,Apr 2023-Mar 2024,26.6,Normal Value
E14000656,2023-12-01,Jan 2023-Dec 2023,21.9,Normal Value
E14000657,2024-03-01,Apr 2023-Mar 2024,35.5,Normal Value
E14000658,2024-03-01,Apr 2023-Mar 2024,23.3,Normal Value
E14000659,2024-03-01,Apr 2023-Mar 2024,52.0,Normal Value
E14000660,2024-03-01,Apr 2023-Mar 2024,20.9,Normal Value
E14000661,2024-03-01,Apr 2023-Mar 2024,19.5,Normal Value
E14000662,2024-03-01,Apr 2023-Mar 2024,28.4,Normal Value
E14000663,2024-03-01,Apr 2023-Mar 2024,20.3,Normal Value
E14000664,2023-06-01,Jul 2022-Jun 2023,27.6,Normal Value
E14000665,2024-03-01,Apr 2023-Mar 2024,45.4,Normal Value
E14000666,2024-03-01,Apr 2023-Mar 2024,28.0,Normal Value
E14000667,2024-03-01,Apr 2023-Mar 2024,28.7,Normal Value
E14000668,2024-03-01,Apr 2023-Mar 2024,29.7,Normal Value
E14000669,2024-03-01,Apr 2023-Mar 2024,18.7,Normal Value
E14000670,2024-03-01,Apr 2023-Mar 2024,25.4,Normal Value
E14000671,2024-03-01,Apr 2023-Mar 2024,25.0,Normal Value
E14000672,2024-03-01,Apr 2023-Mar 2024,27.2,Normal Value
E14000673,2022-12-01,Jan 2022-Dec 2022,23.4,Normal Value
E14000674,2022-12-01,Jan 2022-Dec 2022,16.6,Normal Value
E14000675,2022-09-01,Oct 2021-Sep 2022,29.5,Normal Value
E14000676,2022-06-01,Jul 2021-Jun 2022,53.2,Normal Value
E14000677,2023-09-01,Oct 2022-Sep 2023,28.0,Normal Value
E14000678,2024-03-01,Apr 2023-Mar 2024,15.6,Normal Value
E14000679,2024-03-01,Apr 2023-Mar 2024,33.0,Normal Value
E14000680,2024-03-01,Apr 2023-Mar 2024,61.4,Normal Value
E14000681,2024-03-01,Apr 2023-Mar 2024,14.4,Normal Value
E14000682,2022-12-01,Jan 2022-Dec 2022,27.9,Normal Value
E14000683,2024-03-01,Apr 2023-Mar 2024,7.4,Normal Value
E14000684,2022-03-01,Apr 2021-Mar 2022,10.0,Normal Value
E14000685,2024-03-01,Apr 2023-Mar 2024,30.4,Normal Value
E14000686,2024-03-01,Apr 2023-Mar 2024,22.5,Normal Value
E14000687,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000688,2022-12-01,Jan 2022-Dec 2022,32.0,Normal Value
E14000689,2024-03-01,Apr 2023-Mar 2024,24.4,Normal Value
E14000690,2023-09-01,Oct 2022-Sep 2023,24.5,Normal Value
E14000691,2024-03-01,Apr 2023-Mar 2024,13.0,Normal Value
E14000692,2024-03-01,Apr 2023-Mar 2024,43.6,Normal Value
E14000693,2024-03-01,Apr 2023-Mar 2024,22.4,Normal Value
E14000694,2023-09-01,Oct 2022-Sep 2023,24.1,Normal Value
E14000695,2023-12-01,Jan 2023-Dec 2023,30.7,Normal Value
E14000696,2024-03-01,Apr 2023-Mar 2024,38.2,Normal Value
E14000697,2023-12-01,Jan 2023-Dec 2023,15.1,Normal Value
E14000698,2024-03-01,Apr 2023-Mar 2024,22.8,Normal Value
E14000699,2022-06-01,Jul 2021-Jun 2022,20.8,Normal Value
E14000700,2024-03-01,Apr 2023-Mar 2024,24.6,Normal Value
E14000701,2024-03-01,Apr 2023-Mar 2024,32.0,Normal Value
E14000702,2024-03-01,Apr 2023-Mar 2024,34.3,Normal Value
E14000703,2023-06-01,Jul 2022-Jun 2023,23.5,Normal Value
E14000704,2024-03-01,Apr 2023-Mar 2024,56.2,Normal Value
E14000705,2023-06-01,Jul 2022-Jun 2023,23.4,Normal Value
E14000706,2024-03-01,Apr 2023-Mar 2024,53.9,Normal Value
E14000707,2024-03-01,Apr 2023-Mar 2024,19.9,Normal Value
E14000708,2024-03-01,Apr 2023-Mar 2024,14.3,Normal Value
E14000709,2024-03-01,Apr 2023-Mar 2024,28.3,Normal Value
E14000710,2024-03-01,Apr 2023-Mar 2024,44.3,Normal Value
E14000711,2024-03-01,Apr 2023-Mar 2024,30.7,Normal Value
E14000712,2023-09-01,Oct 2022-Sep 2023,17.9,Normal Value
E14000713,2023-06-01,Jul 2022-Jun 2023,14.6,Normal Value
E14000714,2024-03-01,Apr 2023-Mar 2024,20.5,Normal Value
E14000716,2024-03-01,Apr 2023-Mar 2024,28.6,Normal Value
E14000717,2024-03-01,Apr 2023-Mar 2024,18.6,Normal Value
E14000718,2024-03-01,Apr 2023-Mar 2024,30.1,Normal Value
E14000719,2023-12-01,Jan 2023-Dec 2023,26.1,Normal Value
E14000720,2024-03-01,Apr 2023-Mar 2024,53.1,Normal Value
E14000721,2023-06-01,Jul 2022-Jun 2023,36.3,Normal Value
E14000722,2024-03-01,Apr 2023-Mar 2024,21.7,Normal Value
E14000723,2024-03-01,Apr 2023-Mar 2024,21.1,Normal Value
E14000724,2024-03-01,Apr 2023-Mar 2024,42.0,Normal Value
E14000725,2024-03-01,Apr 2023-Mar 2024,10.6,Normal Value
E14000726,2024-03-01,Apr 2023-Mar 2024,43.6,Normal Value
E14000727,2024-03-01,Apr 2023-Mar 2024,49.9,Normal Value
E14000728,2024-03-01,Apr 2023-Mar 2024,30.5,Normal Value
E14000729,2024-03-01,Apr 2023-Mar 2024,28.0,Normal Value
E14000730,2024-03-01,Apr 2023-Mar 2024,37.2,Normal Value
E14000731,2023-12-01,Jan 2023-Dec 2023,22.5,Normal Value
E14000732,2023-03-01,Apr 2022-Mar 2023,24.6,Normal Value
E14000733,2024-03-01,Apr 2023-Mar 2024,18.3,Normal Value
E14000734,2024-03-01,Apr 2023-Mar 2024,45.9,Normal Value
E14000735,2022-03-01,Apr 2021-Mar 2022,16.8,Normal Value
E14000736,2024-03-01,Apr 2023-Mar 2024,26.7,Normal Value
E14000737,2024-03-01,Apr 2023-Mar 2024,52.2,Normal Value
E14000738,2024-03-01,Apr 2023-Mar 2024,19.2,Normal Value
E14000739,2024-03-01,Apr 2023-Mar 2024,34.4,Normal Value
E14000740,2024-03-01,Apr 2023-Mar 2024,13.5,Normal Value
E14000741,2024-03-01,Apr 2023-Mar 2024,26.9,Normal Value
E14000742,2023-03-01,Apr 2022-Mar 2023,22.4,Normal Value
E14000743,2024-03-01,Apr 2023-Mar 2024,19.9,Normal Value
E14000744,2024-03-01,Apr 2023-Mar 2024,26.0,Normal Value
E14000745,2023-06-01,Jul 2022-Jun 2023,19.7,Normal Value
E14000746,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14000747,2024-03-01,Apr 2023-Mar 2024,18.5,Normal Value
E14000748,2024-03-01,Apr 2023-Mar 2024,29.8,Normal Value
E14000749,2024-03-01,Apr 2023-Mar 2024,25.1,Normal Value
E14000750,2024-03-01,Apr 2023-Mar 2024,61.3,Normal Value
E14000751,2024-03-01,Apr 2023-Mar 2024,49.3,Normal Value
E14000752,2024-03-01,Apr 2023-Mar 2024,18.4,Normal Value
E14000753,2024-03-01,Apr 2023-Mar 2024,31.9,Normal Value
E14000754,2024-03-01,Apr 2023-Mar 2024,9.0,Normal Value
E14000755,2024-03-01,Apr 2023-Mar 2024,29.1,Normal Value
E14000756,2024-03-01,Apr 2023-Mar 2024,18.7,Normal Value
E14000757,2023-12-01,Jan 2023-Dec 2023,35.1,Normal Value
E14000758,2022-03-01,Apr 2021-Mar 2022,22.1,Normal Value
E14000759,2024-03-01,Apr 2023-Mar 2024,16.8,Normal Value
E14000760,2024-03-01,Apr 2023-Mar 2024,36.2,Normal Value
E14000761,2023-03-01,Apr 2022-Mar 2023,23.9,Normal Value
E14000762,2024-03-01,Apr 2023-Mar 2024,16.1,Normal Value
E14000763,2024-03-01,Apr 2023-Mar 2024,61.8,Normal Value
E14000764,2024-03-01,Apr 2023-Mar 2024,49.0,Normal Value
E14000765,2024-03-01,Apr 2023-Mar 2024,35.0,Normal Value
E14000766,2024-03-01,Apr 2023-Mar 2024,10.5,Normal Value
E14000767,2024-03-01,Apr 2023-Mar 2024,31.4,Normal Value
E14000768,2024-03-01,Apr 2023-Mar 2024,29.8,Normal Value
E14000769,2024-03-01,Apr 2023-Mar 2024,11.7,Normal Value
E14000770,2023-06-01,Jul 2022-Jun 2023,25.0,Normal Value
E14000771,2023-06-01,Jul 2022-Jun 2023,13.9,Normal Value
E14000772,2024-03-01,Apr 2023-Mar 2024,47.6,Normal Value
E14000773,2023-09-01,Oct 2022-Sep 2023,14.1,Normal Value
E14000774,2022-09-01,Oct 2021-Sep 2022,11.0,Normal Value
E14000775,2024-03-01,Apr 2023-Mar 2024,19.4,Normal Value
E14000776,2024-03-01,Apr 2023-Mar 2024,44.0,Normal Value
E14000777,2024-03-01,Apr 2023-Mar 2024,26.5,Normal Value
E14000778,2024-03-01,Apr 2023-Mar 2024,35.0,Normal Value
E14000779,2024-03-01,Apr 2023-Mar 2024,29.5,Normal Value
E14000780,2024-03-01,Apr 2023-Mar 2024,57.5,Normal Value
E14000781,2024-03-01,Apr 2023-Mar 2024,31.0,Normal Value
E14000782,2024-03-01,Apr 2023-Mar 2024,22.5,Normal Value
E14000783,2024-03-01,Apr 2023-Mar 2024,32.3,Normal Value
E14000784,2024-03-01,Apr 2023-Mar 2024,29.2,Normal Value
E14000785,2023-09-01,Oct 2022-Sep 2023,14.1,Normal Value
E14000786,2024-03-01,Apr 2023-Mar 2024,35.3,Normal Value
E14000787,2023-12-01,Jan 2023-Dec 2023,34.9,Normal Value
E14000788,2022-09-01,Oct 2021-Sep 2022,34.6,Normal Value
E14000789,2024-03-01,Apr 2023-Mar 2024,58.4,Normal Value
E14000790,2024-03-01,Apr 2023-Mar 2024,46.1,Normal Value
E14000791,2024-03-01,Apr 2023-Mar 2024,54.6,Normal Value
E14000792,2024-03-01,Apr 2023-Mar 2024,30.6,Normal Value
E14000793,2024-03-01,Apr 2023-Mar 2024,55.4,Normal Value
E14000794,2024-03-01,Apr 2023-Mar 2024,25.7,Normal Value
E14000795,2024-03-01,Apr 2023-Mar 2024,23.8,Normal Value
E14000796,2024-03-01,Apr 2023-Mar 2024,37.4,Normal Value
E14000797,2024-03-01,Apr 2023-Mar 2024,45.3,Normal Value
E14000798,2023-03-01,Apr 2022-Mar 2023,26.5,Normal Value
E14000799,2022-09-01,Oct 2021-Sep 2022,23.6,Normal Value
E14000800,2024-03-01,Apr 2023-Mar 2024,22.0,Normal Value
E14000801,2024-03-01,Apr 2023-Mar 2024,37.2,Normal Value
E14000802,2023-06-01,Jul 2022-Jun 2023,37.9,Normal Value
E14000803,2024-03-01,Apr 2023-Mar 2024,34.5,Normal Value
E14000804,2024-03-01,Apr 2023-Mar 2024,32.1,Normal Value
E14000805,2024-03-01,Apr 2023-Mar 2024,28.0,Normal Value
E14000806,2023-06-01,Jul 2022-Jun 2023,18.6,Normal Value
E14000807,2024-03-01,Apr 2023-Mar 2024,21.4,Normal Value
E14000808,2024-03-01,Apr 2023-Mar 2024,34.4,Normal Value
E14000809,2024-03-01,Apr 2023-Mar 2024,60.8,Normal Value
E14000810,2023-06-01,Jul 2022-Jun 2023,20.2,Normal Value
E14000811,2024-03-01,Apr 2023-Mar 2024,30.6,Normal Value
E14000812,2024-03-01,Apr 2023-Mar 2024,33.9,Normal Value
E14000813,2024-03-01,Apr 2023-Mar 2024,9.6,Normal Value
E14000814,2023-06-01,Jul 2022-Jun 2023,15.9,Normal Value
E14000815,2024-03-01,Apr 2023-Mar 2024,9.2,Normal Value
E14000816,2024-03-01,Apr 2023-Mar 2024,14.5,Normal Value
E14000817,2024-03-01,Apr 2023-Mar 2024,14.7,Normal Value
E14000818,2024-03-01,Apr 2023-Mar 2024,29.5,Normal Value
E14000819,2024-03-01,Apr 2023-Mar 2024,35.1,Normal Value
E14000820,2024-03-01,Apr 2023-Mar 2024,19.7,Normal Value
E14000821,2024-03-01,Apr 2023-Mar 2024,40.6,Normal Value
E14000822,2024-03-01,Apr 2023-Mar 2024,31.0,Normal Value
E14000823,2023-12-01,Jan 2023-Dec 2023,25.1,Normal Value
E14000824,2022-06-01,Jul 2021-Jun 2022,20.6,Normal Value
E14000825,2023-12-01,Jan 2023-Dec 2023,20.7,Normal Value
E14000826,2023-06-01,Jul 2022-Jun 2023,26.7,Normal Value
E14000827,2024-03-01,Apr 2023-Mar 2024,46.5,Normal Value
E14000828,2022-09-01,Oct 2021-Sep 2022,27.5,Normal Value
E14000829,2023-09-01,Oct 2022-Sep 2023,18.6,Normal Value
E14000830,2024-03-01,Apr 2023-Mar 2024,19.7,Normal Value
E14000831,2024-03-01,Apr 2023-Mar 2024,38.6,Normal Value
E14000832,2024-03-01,Apr 2023-Mar 2024,51.9,Normal Value
E14000833,2023-03-01,Apr 2022-Mar 2023,11.0,Normal Value
E14000834,2023-03-01,Apr 2022-Mar 2023,51.3,Normal Value
E14000835,2024-03-01,Apr 2023-Mar 2024,42.3,Normal Value
E14000836,2024-03-01,Apr 2023-Mar 2024,20.4,Normal Value
E14000837,2022-03-01,Apr 2021-Mar 2022,22.4,Normal Value
E14000838,2023-06-01,Jul 2022-Jun 2023,29.6,Normal Value
E14000839,2024-03-01,Apr 2023-Mar 2024,24.1,Normal Value
E14000840,2024-03-01,Apr 2023-Mar 2024,14.0,Normal Value
E14000841,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14000842,2024-03-01,Apr 2023-Mar 2024,39.2,Normal Value
E14000843,2023-12-01,Jan 2023-Dec 2023,35.0,Normal Value
E14000844,2024-03-01,Apr 2023-Mar 2024,44.8,Normal Value
E14000845,2023-03-01,Apr 2022-Mar 2023,25.2,Normal Value
E14000846,2024-03-01,Apr 2023-Mar 2024,41.1,Normal Value
E14000847,2024-03-01,Apr 2023-Mar 2024,21.3,Normal Value
E14000849,2024-03-01,Apr 2023-Mar 2024,22.8,Normal Value
E14000850,2024-03-01,Apr 2023-Mar 2024,26.5,Normal Value
E14000851,2024-03-01,Apr 2023-Mar 2024,6.9,Normal Value
E14000852,2022-12-01,Jan 2022-Dec 2022,26.5,Normal Value
E14000853,2024-03-01,Apr 2023-Mar 2024,12.9,Normal Value
E14000854,2024-03-01,Apr 2023-Mar 2024,9.7,Normal Value
E14000855,2024-03-01,Apr 2023-Mar 2024,23.5,Normal Value
E14000856,2023-12-01,Jan 2023-Dec 2023,26.8,Normal Value
E14000857,2024-03-01,Apr 2023-Mar 2024,32.5,Normal Value
E14000858,2024-03-01,Apr 2023-Mar 2024,29.2,Normal Value
E14000859,2023-03-01,Apr 2022-Mar 2023,22.6,Normal Value
E14000860,2024-03-01,Apr 2023-Mar 2024,27.1,Normal Value
E14000861,2024-03-01,Apr 2023-Mar 2024,25.2,Normal Value
E14000862,2024-03-01,Apr 2023-Mar 2024,45.8,Normal Value
E14000863,2024-03-01,Apr 2023-Mar 2024,22.1,Normal Value
E14000864,2022-06-01,Jul 2021-Jun 2022,24.2,Normal Value
E14000865,2024-03-01,Apr 2023-Mar 2024,45.3,Normal Value
E14000866,2024-03-01,Apr 2023-Mar 2024,17.0,Normal Value
E14000867,2024-03-01,Apr 2023-Mar 2024,64.2,Normal Value
E14000868,2024-03-01,Apr 2023-Mar 2024,14.6,Normal Value
E14000869,2024-03-01,Apr 2023-Mar 2024,33.2,Normal Value
E14000870,2024-03-01,Apr 2023-Mar 2024,16.4,Normal Value
E14000871,2024-03-01,Apr 2023-Mar 2024,27.7,Normal Value
E14000872,2024-03-01,Apr 2023-Mar 2024,47.4,Normal Value
E14000873,2024-03-01,Apr 2023-Mar 2024,71.6,Normal Value
E14000874,2023-12-01,Jan 2023-Dec 2023,100.0,Normal Value
E14000875,2024-03-01,Apr 2023-Mar 2024,47.0,Normal Value
E14000876,2024-03-01,Apr 2023-Mar 2024,21.3,Normal Value
E14000878,2024-03-01,Apr 2023-Mar 2024,24.7,Normal Value
E14000879,2024-03-01,Apr 2023-Mar 2024,16.3,Normal Value
E14000880,2024-03-01,Apr 2023-Mar 2024,22.2,Normal Value
E14000881,2024-03-01,Apr 2023-Mar 2024,31.2,Normal Value
E14000882,2024-03-01,Apr 2023-Mar 2024,25.2,Normal Value
E14000883,2024-03-01,Apr 2023-Mar 2024,18.9,Normal Value
E14000884,2024-03-01,Apr 2023-Mar 2024,36.3,Normal Value
E14000885,2024-03-01,Apr 2023-Mar 2024,27.2,Normal Value
E14000886,2023-03-01,Apr 2022-Mar 2023,22.7,Normal Value
E14000887,2024-03-01,Apr 2023-Mar 2024,60.4,Normal Value
E14000888,2024-03-01,Apr 2023-Mar 2024,46.7,Normal Value
E14000889,2024-03-01,Apr 2023-Mar 2024,17.3,Normal Value
E14000890,2024-03-01,Apr 2023-Mar 2024,20.8,Normal Value
E14000891,2024-03-01,Apr 2023-Mar 2024,14.4,Normal Value
E14000892,2024-03-01,Apr 2023-Mar 2024,35.6,Normal Value
E14000893,2022-06-01,Jul 2021-Jun 2022,29.5,Normal Value
E14000894,2023-03-01,Apr 2022-Mar 2023,15.5,Normal Value
E14000895,2023-12-01,Jan 2023-Dec 2023,13.0,Normal Value
E14000896,2024-03-01,Apr 2023-Mar 2024,46.1,Normal Value
E14000897,2024-03-01,Apr 2023-Mar 2024,24.6,Normal Value
E14000898,2024-03-01,Apr 2023-Mar 2024,38.5,Normal Value
E14000899,2024-03-01,Apr 2023-Mar 2024,22.9,Normal Value
E14000900,2024-03-01,Apr 2023-Mar 2024,26.9,Normal Value
E14000901,2023-12-01,Jan 2023-Dec 2023,33.6,Normal Value
E14000902,2024-03-01,Apr 2023-Mar 2024,21.8,Normal Value
E14000903,2024-03-01,Apr 2023-Mar 2024,23.2,Normal Value
E14000904,2024-03-01,Apr 2023-Mar 2024,22.3,Normal Value
E14000905,2024-03-01,Apr 2023-Mar 2024,43.0,Normal Value
E14000906,2023-12-01,Jan 2023-Dec 2023,53.2,Normal Value
E14000907,2024-03-01,Apr 2023-Mar 2024,30.5,Normal Value
E14000908,2024-03-01,Apr 2023-Mar 2024,28.4,Normal Value
E14000909,2024-03-01,Apr 2023-Mar 2024,30.1,Normal Value
E14000910,2023-03-01,Apr 2022-Mar 2023,29.6,Normal Value
E14000911,2024-03-01,Apr 2023-Mar 2024,21.8,Normal Value
E14000912,2023-12-01,Jan 2023-Dec 2023,16.0,Normal Value
E14000913,2024-03-01,Apr 2023-Mar 2024,22.2,Normal Value
E14000914,2024-03-01,Apr 2023-Mar 2024,36.1,Normal Value
E14000915,2024-03-01,Apr 2023-Mar 2024,27.3,Normal Value
E14000916,2024-03-01,Apr 2023-Mar 2024,42.8,Normal Value
E14000917,2024-03-01,Apr 2023-Mar 2024,34.3,Normal Value
E14000918,2024-03-01,Apr 2023-Mar 2024,42.4,Normal Value
E14000919,2024-03-01,Apr 2023-Mar 2024,40.9,Normal Value
E14000920,2024-03-01,Apr 2023-Mar 2024,21.1,Normal Value
E14000921,2024-03-01,Apr 2023-Mar 2024,40.8,Normal Value
E14000922,2024-03-01,Apr 2023-Mar 2024,36.9,Normal Value
E14000923,2023-09-01,Oct 2022-Sep 2023,17.6,Normal Value
