geography_code,date,date_name,value,notes
E14000784,2021-09-01,Oct 2020-Sep 2021,36.3,Normal Value
E14000786,2021-06-01,Jul 2020-Jun 2021,23.5,Normal Value
E14000801,2021-12-01,Jan 2021-Dec 2021,12.1,Normal Value
E14000803,2021-12-01,Jan 2021-Dec 2021,16.7,Normal Value
E14000816,2021-12-01,Jan 2021-Dec 2021,35.0,Normal Value
E14000820,2022-06-01,Jul 2021-Jun 2022,21.6,Normal Value
E14000822,2021-06-01,Jul 2020-Jun 2021,36.9,Normal Value
E14000830,2021-09-01,Oct 2020-Sep 2021,15.2,Normal Value
E14000836,2022-06-01,Jul 2021-Jun 2022,21.2,Normal Value
E14000847,2023-03-01,Apr 2022-Mar 2023,27.6,Normal Value
E14000851,2023-03-01,Apr 2022-Mar 2023,29.6,Normal Value
E14000866,2021-06-01,Jul 2020-Jun 2021,29.7,Normal Value
E14000867,2021-06-01,Jul 2020-Jun 2021,17.3,Normal Value
E14000881,2022-03-01,Apr 2021-Mar 2022,17.8,Normal Value
E14000882,2022-03-01,Apr 2021-Mar 2022,15.1,Normal Value
E14000884,2022-09-01,Oct 2021-Sep 2022,17.3,Normal Value
E14000890,2021-06-01,Jul 2020-Jun 2021,18.5,Normal Value
E14000897,2021-03-01,Apr 2020-Mar 2021,24.9,Normal Value
E14000908,2021-03-01,Apr 2020-Mar 2021,46.4,Normal Value
E14000909,2021-09-01,Oct 2020-Sep 2021,28.2,Normal Value
E14000912,2021-09-01,Oct 2020-Sep 2021,30.7,Normal Value
E14000914,2021-03-01,Apr 2020-Mar 2021,38.1,Normal Value
E14000930,2022-06-01,Jul 2021-Jun 2022,14.7,Normal Value
E14000933,2023-03-01,Apr 2022-Mar 2023,23.0,Normal Value
E14000940,2021-12-01,Jan 2021-Dec 2021,58.1,Normal Value
E14000943,2022-12-01,Jan 2022-Dec 2022,46.9,Normal Value
E14000944,2022-03-01,Apr 2021-Mar 2022,27.7,Normal Value
E14000948,2022-03-01,Apr 2021-Mar 2022,60.9,Normal Value
E14000968,2021-03-01,Apr 2020-Mar 2021,27.0,Normal Value
E14000969,2022-12-01,Jan 2022-Dec 2022,35.1,Normal Value
E14000970,2021-12-01,Jan 2021-Dec 2021,31.3,Normal Value
E14000971,2021-09-01,Oct 2020-Sep 2021,20.0,Normal Value
E14000995,2023-03-01,Apr 2022-Mar 2023,21.0,Normal Value
E14001005,2021-12-01,Jan 2021-Dec 2021,25.1,Normal Value
E14001012,2021-09-01,Oct 2020-Sep 2021,30.6,Normal Value
E14001013,2023-03-01,Apr 2022-Mar 2023,55.0,Normal Value
E14001024,2022-03-01,Apr 2021-Mar 2022,19.0,Normal Value
E14001038,2023-03-01,Apr 2022-Mar 2023,20.8,Normal Value
E14001042,2022-06-01,Jul 2021-Jun 2022,16.4,Normal Value
