geography_code,date,date_name,value,notes
E06000021,2023-03-01,Apr 2022-Mar 2023,4.1,Normal Value
E06000020,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E07000197,2023-03-01,Apr 2022-Mar 2023,6.1,Normal Value
E07000218,2023-03-01,Apr 2022-Mar 2023,6.3,Normal Value
E07000219,2023-03-01,Apr 2022-Mar 2023,2.2,Normal Value
E07000221,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E07000222,2023-03-01,Apr 2022-Mar 2023,3.1,Normal Value
E08000025,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E08000026,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E08000027,2023-03-01,Apr 2022-Mar 2023,5.2,Normal Value
E08000028,2023-03-01,Apr 2022-Mar 2023,6.3,Normal Value
E08000029,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E08000030,2023-03-01,Apr 2022-Mar 2023,8.2,Normal Value
E08000031,2023-03-01,Apr 2022-Mar 2023,9.4,Normal Value
E07000235,2023-03-01,Apr 2022-Mar 2023,9.5,Normal Value
E07000237,2023-03-01,Apr 2022-Mar 2023,6.4,Normal Value
E07000238,2023-03-01,Apr 2022-Mar 2023,4.1,Normal Value
E06000055,2023-03-01,Apr 2022-Mar 2023,2.7,Normal Value
E06000056,2023-03-01,Apr 2022-Mar 2023,2.9,Normal Value
E06000032,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E06000031,2023-03-01,Apr 2022-Mar 2023,4.8,Normal Value
E06000033,2023-03-01,Apr 2022-Mar 2023,1.5,Normal Value
E06000034,2023-03-01,Apr 2022-Mar 2023,5.8,Normal Value
E07000008,2023-03-01,Apr 2022-Mar 2023,6.0,Normal Value
E07000011,2023-03-01,Apr 2022-Mar 2023,1.4,Normal Value
E07000012,2023-03-01,Apr 2022-Mar 2023,2.0,Normal Value
E07000066,2023-03-01,Apr 2022-Mar 2023,2.2,Normal Value
E07000067,2023-03-01,Apr 2022-Mar 2023,5.5,Normal Value
E07000070,2023-03-01,Apr 2022-Mar 2023,4.1,Normal Value
E07000072,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E07000073,2023-03-01,Apr 2022-Mar 2023,14.1,Normal Value
E07000242,2023-03-01,Apr 2022-Mar 2023,2.9,Normal Value
E07000243,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E07000102,2023-03-01,Apr 2022-Mar 2023,6.0,Normal Value
E07000145,2023-03-01,Apr 2022-Mar 2023,10.2,Normal Value
E07000146,2023-03-01,Apr 2022-Mar 2023,8.4,Normal Value
E07000149,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E07000245,2023-03-01,Apr 2022-Mar 2023,5.9,Normal Value
E09000007,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E09000012,2023-03-01,Apr 2022-Mar 2023,7.9,Normal Value
E09000013,2023-03-01,Apr 2022-Mar 2023,2.0,Normal Value
E09000014,2023-03-01,Apr 2022-Mar 2023,3.1,Normal Value
E09000019,2023-03-01,Apr 2022-Mar 2023,3.2,Normal Value
E09000020,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E09000022,2023-03-01,Apr 2022-Mar 2023,2.7,Normal Value
E09000023,2023-03-01,Apr 2022-Mar 2023,5.9,Normal Value
E09000025,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E09000028,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E09000030,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E09000032,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E09000033,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E09000002,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E09000003,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E09000004,2023-03-01,Apr 2022-Mar 2023,2.1,Normal Value
E09000005,2023-03-01,Apr 2022-Mar 2023,8.6,Normal Value
E09000006,2023-03-01,Apr 2022-Mar 2023,4.1,Normal Value
E09000008,2023-03-01,Apr 2022-Mar 2023,5.4,Normal Value
E09000009,2023-03-01,Apr 2022-Mar 2023,7.4,Normal Value
E09000010,2023-03-01,Apr 2022-Mar 2023,7.5,Normal Value
E09000011,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E09000015,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E09000016,2023-03-01,Apr 2022-Mar 2023,1.9,Normal Value
E09000017,2023-03-01,Apr 2022-Mar 2023,5.1,Normal Value
E09000018,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E09000021,2023-03-01,Apr 2022-Mar 2023,1.4,Normal Value
E09000026,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E09000027,2023-03-01,Apr 2022-Mar 2023,2.9,Normal Value
E09000029,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E09000031,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E06000036,2023-03-01,Apr 2022-Mar 2023,4.1,Normal Value
E06000043,2023-03-01,Apr 2022-Mar 2023,4.8,Normal Value
E06000046,2023-03-01,Apr 2022-Mar 2023,5.7,Normal Value
E06000035,2023-03-01,Apr 2022-Mar 2023,3.1,Normal Value
E06000042,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E06000044,2023-03-01,Apr 2022-Mar 2023,2.2,Normal Value
E06000038,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E06000039,2023-03-01,Apr 2022-Mar 2023,7.5,Normal Value
E06000045,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E06000037,2023-03-01,Apr 2022-Mar 2023,2.3,Normal Value
E06000040,2023-03-01,Apr 2022-Mar 2023,3.3,Normal Value
E06000041,2023-03-01,Apr 2022-Mar 2023,2.7,Normal Value
E06000060,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E07000061,2023-03-01,Apr 2022-Mar 2023,3.4,Normal Value
E07000062,2023-03-01,Apr 2022-Mar 2023,6.2,Normal Value
E07000063,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E07000065,2023-03-01,Apr 2022-Mar 2023,9.9,Normal Value
E07000085,2023-03-01,Apr 2022-Mar 2023,5.1,Normal Value
E07000087,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E07000088,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E07000089,2023-03-01,Apr 2022-Mar 2023,7.3,Normal Value
E07000091,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E07000093,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E07000105,2023-03-01,Apr 2022-Mar 2023,6.1,Normal Value
E07000108,2023-03-01,Apr 2022-Mar 2023,1.8,Normal Value
E07000110,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E07000112,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E07000113,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E07000114,2023-03-01,Apr 2022-Mar 2023,8.6,Normal Value
E07000116,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E07000179,2023-03-01,Apr 2022-Mar 2023,2.8,Normal Value
E07000180,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E07000207,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E07000208,2023-03-01,Apr 2022-Mar 2023,9.7,Normal Value
E07000217,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E07000229,2023-03-01,Apr 2022-Mar 2023,8.2,Normal Value
E06000022,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E06000023,2023-03-01,Apr 2022-Mar 2023,2.7,Normal Value
E06000052,2023-03-01,Apr 2022-Mar 2023,2.0,Normal Value
E06000024,2023-03-01,Apr 2022-Mar 2023,3.3,Normal Value
E06000026,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E06000025,2023-03-01,Apr 2022-Mar 2023,1.8,Normal Value
E06000030,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E06000027,2023-03-01,Apr 2022-Mar 2023,1.7,Normal Value
E06000054,2023-03-01,Apr 2022-Mar 2023,1.8,Normal Value
E07000040,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E07000041,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E07000042,2023-03-01,Apr 2022-Mar 2023,6.7,Normal Value
E06000058,2023-03-01,Apr 2022-Mar 2023,3.4,Normal Value
E06000059,2023-03-01,Apr 2022-Mar 2023,1.5,Normal Value
E07000078,2023-03-01,Apr 2022-Mar 2023,3.2,Normal Value
E07000080,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E07000081,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E07000188,2023-03-01,Apr 2022-Mar 2023,7.0,Normal Value
E07000189,2023-03-01,Apr 2022-Mar 2023,5.6,Normal Value
