geography_code,date,date_name,value,notes
E14000585,2023-03-01,Apr 2022-Mar 2023,20.3,Normal Value
E14000586,2023-03-01,Apr 2022-Mar 2023,35.6,Normal Value
E14000587,2023-03-01,Apr 2022-Mar 2023,19.3,Normal Value
E14000588,2023-03-01,Apr 2022-Mar 2023,22.8,Normal Value
E14000589,2022-09-01,Oct 2021-Sep 2022,19.0,Normal Value
E14000590,2023-03-01,Apr 2022-Mar 2023,14.0,Normal Value
E14000591,2023-03-01,Apr 2022-Mar 2023,39.0,Normal Value
E14000592,2023-03-01,Apr 2022-Mar 2023,32.7,Normal Value
E14000593,2023-03-01,Apr 2022-Mar 2023,46.0,Normal Value
E14000594,2023-03-01,Apr 2022-Mar 2023,23.1,Normal Value
E14000595,2023-03-01,Apr 2022-Mar 2023,26.0,Normal Value
E14000596,2023-03-01,Apr 2022-Mar 2023,15.8,Normal Value
E14000597,2023-03-01,Apr 2022-Mar 2023,20.9,Normal Value
E14000598,2023-03-01,Apr 2022-Mar 2023,41.1,Normal Value
E14000599,2023-03-01,Apr 2022-Mar 2023,23.1,Normal Value
E14000600,2023-03-01,Apr 2022-Mar 2023,45.2,Normal Value
E14000601,2023-03-01,Apr 2022-Mar 2023,16.8,Normal Value
E14000602,2023-03-01,Apr 2022-Mar 2023,59.0,Normal Value
E14000603,2022-09-01,Oct 2021-Sep 2022,18.7,Normal Value
E14000604,2023-03-01,Apr 2022-Mar 2023,41.2,Normal Value
E14000605,2023-03-01,Apr 2022-Mar 2023,21.6,Normal Value
E14000606,2023-03-01,Apr 2022-Mar 2023,33.8,Normal Value
E14000607,2023-03-01,Apr 2022-Mar 2023,48.4,Normal Value
E14000608,2022-12-01,Jan 2022-Dec 2022,23.8,Normal Value
E14000609,2023-03-01,Apr 2022-Mar 2023,41.1,Normal Value
E14000610,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000611,2023-03-01,Apr 2022-Mar 2023,11.6,Normal Value
E14000612,2023-03-01,Apr 2022-Mar 2023,21.2,Normal Value
E14000613,2023-03-01,Apr 2022-Mar 2023,32.8,Normal Value
E14000614,2023-03-01,Apr 2022-Mar 2023,29.6,Normal Value
E14000615,2023-03-01,Apr 2022-Mar 2023,36.6,Normal Value
E14000616,2023-03-01,Apr 2022-Mar 2023,18.6,Normal Value
E14000617,2023-03-01,Apr 2022-Mar 2023,42.0,Normal Value
E14000618,2023-03-01,Apr 2022-Mar 2023,36.3,Normal Value
E14000619,2023-03-01,Apr 2022-Mar 2023,32.3,Normal Value
E14000620,2023-03-01,Apr 2022-Mar 2023,18.9,Normal Value
E14000621,2023-03-01,Apr 2022-Mar 2023,13.3,Normal Value
E14000622,2022-06-01,Jul 2021-Jun 2022,19.4,Normal Value
E14000623,2023-03-01,Apr 2022-Mar 2023,30.4,Normal Value
E14000624,2023-03-01,Apr 2022-Mar 2023,20.9,Normal Value
E14000625,2023-03-01,Apr 2022-Mar 2023,35.2,Normal Value
E14000626,2023-03-01,Apr 2022-Mar 2023,13.4,Normal Value
E14000627,2023-03-01,Apr 2022-Mar 2023,35.5,Normal Value
E14000628,2022-12-01,Jan 2022-Dec 2022,17.8,Normal Value
E14000629,2023-03-01,Apr 2022-Mar 2023,45.1,Normal Value
E14000630,2023-03-01,Apr 2022-Mar 2023,17.7,Normal Value
E14000631,2023-03-01,Apr 2022-Mar 2023,48.7,Normal Value
E14000632,2023-03-01,Apr 2022-Mar 2023,15.0,Normal Value
E14000633,2023-03-01,Apr 2022-Mar 2023,35.3,Normal Value
E14000634,2023-03-01,Apr 2022-Mar 2023,39.4,Normal Value
E14000635,2023-03-01,Apr 2022-Mar 2023,26.4,Normal Value
E14000636,2023-03-01,Apr 2022-Mar 2023,30.7,Normal Value
E14000637,2023-03-01,Apr 2022-Mar 2023,27.7,Normal Value
E14000638,2022-03-01,Apr 2021-Mar 2022,20.5,Normal Value
E14000639,2023-03-01,Apr 2022-Mar 2023,34.1,Normal Value
E14000640,2023-03-01,Apr 2022-Mar 2023,31.1,Normal Value
E14000641,2022-12-01,Jan 2022-Dec 2022,18.0,Normal Value
E14000642,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000643,2023-03-01,Apr 2022-Mar 2023,23.7,Normal Value
E14000644,2023-03-01,Apr 2022-Mar 2023,25.7,Normal Value
E14000645,2023-03-01,Apr 2022-Mar 2023,21.6,Normal Value
E14000646,2023-03-01,Apr 2022-Mar 2023,33.8,Normal Value
E14000647,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000648,2023-03-01,Apr 2022-Mar 2023,20.1,Normal Value
E14000649,2023-03-01,Apr 2022-Mar 2023,18.1,Normal Value
E14000650,2023-03-01,Apr 2022-Mar 2023,23.5,Normal Value
E14000651,2023-03-01,Apr 2022-Mar 2023,27.4,Normal Value
E14000652,2023-03-01,Apr 2022-Mar 2023,42.6,Normal Value
E14000653,2023-03-01,Apr 2022-Mar 2023,23.5,Normal Value
E14000654,2023-03-01,Apr 2022-Mar 2023,21.6,Normal Value
E14000655,2023-03-01,Apr 2022-Mar 2023,29.0,Normal Value
E14000656,2023-03-01,Apr 2022-Mar 2023,18.0,Normal Value
E14000657,2023-03-01,Apr 2022-Mar 2023,28.2,Normal Value
E14000658,2023-03-01,Apr 2022-Mar 2023,8.9,Normal Value
E14000659,2023-03-01,Apr 2022-Mar 2023,28.0,Normal Value
E14000660,2023-03-01,Apr 2022-Mar 2023,27.0,Normal Value
E14000661,2023-03-01,Apr 2022-Mar 2023,18.7,Normal Value
E14000662,2023-03-01,Apr 2022-Mar 2023,27.1,Normal Value
E14000663,2023-03-01,Apr 2022-Mar 2023,27.8,Normal Value
E14000664,2023-03-01,Apr 2022-Mar 2023,30.7,Normal Value
E14000665,2023-03-01,Apr 2022-Mar 2023,11.3,Normal Value
E14000666,2023-03-01,Apr 2022-Mar 2023,37.3,Normal Value
E14000667,2023-03-01,Apr 2022-Mar 2023,17.1,Normal Value
E14000668,2023-03-01,Apr 2022-Mar 2023,20.5,Normal Value
E14000669,2023-03-01,Apr 2022-Mar 2023,50.3,Normal Value
E14000670,2023-03-01,Apr 2022-Mar 2023,17.5,Normal Value
E14000671,2021-09-01,Oct 2020-Sep 2021,15.1,Normal Value
E14000672,2023-03-01,Apr 2022-Mar 2023,16.4,Normal Value
E14000673,2022-12-01,Jan 2022-Dec 2022,23.4,Normal Value
E14000674,2022-12-01,Jan 2022-Dec 2022,16.6,Normal Value
E14000675,2022-09-01,Oct 2021-Sep 2022,29.5,Normal Value
E14000676,2022-06-01,Jul 2021-Jun 2022,53.2,Normal Value
E14000677,2023-03-01,Apr 2022-Mar 2023,14.1,Normal Value
E14000678,2023-03-01,Apr 2022-Mar 2023,49.4,Normal Value
E14000679,2023-03-01,Apr 2022-Mar 2023,31.0,Normal Value
E14000680,2023-03-01,Apr 2022-Mar 2023,40.8,Normal Value
E14000681,2023-03-01,Apr 2022-Mar 2023,54.2,Normal Value
E14000682,2022-12-01,Jan 2022-Dec 2022,27.9,Normal Value
E14000683,2022-12-01,Jan 2022-Dec 2022,6.1,Normal Value
E14000684,2022-03-01,Apr 2021-Mar 2022,10.0,Normal Value
E14000685,2022-06-01,Jul 2021-Jun 2022,18.0,Normal Value
E14000686,2023-03-01,Apr 2022-Mar 2023,27.9,Normal Value
E14000687,2023-03-01,Apr 2022-Mar 2023,31.3,Normal Value
E14000688,2022-12-01,Jan 2022-Dec 2022,32.0,Normal Value
E14000689,2023-03-01,Apr 2022-Mar 2023,46.4,Normal Value
E14000690,2023-03-01,Apr 2022-Mar 2023,22.2,Normal Value
E14000691,2022-12-01,Jan 2022-Dec 2022,21.1,Normal Value
E14000692,2023-03-01,Apr 2022-Mar 2023,31.1,Normal Value
E14000693,2023-03-01,Apr 2022-Mar 2023,35.1,Normal Value
E14000694,2023-03-01,Apr 2022-Mar 2023,31.7,Normal Value
E14000695,2022-12-01,Jan 2022-Dec 2022,12.5,Normal Value
E14000696,2023-03-01,Apr 2022-Mar 2023,33.4,Normal Value
E14000697,2023-03-01,Apr 2022-Mar 2023,31.8,Normal Value
E14000698,2023-03-01,Apr 2022-Mar 2023,63.0,Normal Value
E14000699,2022-06-01,Jul 2021-Jun 2022,20.8,Normal Value
E14000700,2022-09-01,Oct 2021-Sep 2022,22.2,Normal Value
E14000701,2023-03-01,Apr 2022-Mar 2023,27.7,Normal Value
E14000702,2023-03-01,Apr 2022-Mar 2023,36.2,Normal Value
E14000703,2023-03-01,Apr 2022-Mar 2023,33.9,Normal Value
E14000704,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000705,2023-03-01,Apr 2022-Mar 2023,25.6,Normal Value
E14000706,2023-03-01,Apr 2022-Mar 2023,52.1,Normal Value
E14000707,2022-09-01,Oct 2021-Sep 2022,11.4,Normal Value
E14000708,2023-03-01,Apr 2022-Mar 2023,15.5,Normal Value
E14000709,2023-03-01,Apr 2022-Mar 2023,28.6,Normal Value
E14000710,2023-03-01,Apr 2022-Mar 2023,36.2,Normal Value
E14000711,2022-12-01,Jan 2022-Dec 2022,10.6,Normal Value
E14000712,2023-03-01,Apr 2022-Mar 2023,9.5,Normal Value
E14000713,2023-03-01,Apr 2022-Mar 2023,13.9,Normal Value
E14000714,2023-03-01,Apr 2022-Mar 2023,17.8,Normal Value
E14000715,2021-06-01,Jul 2020-Jun 2021,43.6,Normal Value
E14000716,2023-03-01,Apr 2022-Mar 2023,19.3,Normal Value
E14000717,2023-03-01,Apr 2022-Mar 2023,15.7,Normal Value
E14000718,2023-03-01,Apr 2022-Mar 2023,20.8,Normal Value
E14000719,2023-03-01,Apr 2022-Mar 2023,41.6,Normal Value
E14000720,2023-03-01,Apr 2022-Mar 2023,44.6,Normal Value
E14000721,2023-03-01,Apr 2022-Mar 2023,33.7,Normal Value
E14000722,2021-03-01,Apr 2020-Mar 2021,21.8,Normal Value
E14000723,2023-03-01,Apr 2022-Mar 2023,24.7,Normal Value
E14000724,2023-03-01,Apr 2022-Mar 2023,51.6,Normal Value
E14000725,2023-03-01,Apr 2022-Mar 2023,18.1,Normal Value
E14000726,2023-03-01,Apr 2022-Mar 2023,49.6,Normal Value
E14000727,2023-03-01,Apr 2022-Mar 2023,55.9,Normal Value
E14000728,2023-03-01,Apr 2022-Mar 2023,42.9,Normal Value
E14000729,2023-03-01,Apr 2022-Mar 2023,30.2,Normal Value
E14000730,2023-03-01,Apr 2022-Mar 2023,29.2,Normal Value
E14000731,2023-03-01,Apr 2022-Mar 2023,30.9,Normal Value
E14000732,2023-03-01,Apr 2022-Mar 2023,24.6,Normal Value
E14000733,2023-03-01,Apr 2022-Mar 2023,14.4,Normal Value
E14000734,2023-03-01,Apr 2022-Mar 2023,24.4,Normal Value
E14000735,2022-03-01,Apr 2021-Mar 2022,16.8,Normal Value
E14000736,2021-09-01,Oct 2020-Sep 2021,21.1,Normal Value
E14000737,2023-03-01,Apr 2022-Mar 2023,34.8,Normal Value
E14000738,2023-03-01,Apr 2022-Mar 2023,22.6,Normal Value
E14000739,2022-12-01,Jan 2022-Dec 2022,21.2,Normal Value
E14000740,2023-03-01,Apr 2022-Mar 2023,18.2,Normal Value
E14000741,2023-03-01,Apr 2022-Mar 2023,18.9,Normal Value
E14000742,2023-03-01,Apr 2022-Mar 2023,22.4,Normal Value
E14000743,2023-03-01,Apr 2022-Mar 2023,15.2,Normal Value
E14000744,2023-03-01,Apr 2022-Mar 2023,29.3,Normal Value
E14000745,2023-03-01,Apr 2022-Mar 2023,13.0,Normal Value
E14000746,2023-03-01,Apr 2022-Mar 2023,15.5,Normal Value
E14000747,2023-03-01,Apr 2022-Mar 2023,30.1,Normal Value
E14000748,2023-03-01,Apr 2022-Mar 2023,49.8,Normal Value
E14000749,2023-03-01,Apr 2022-Mar 2023,19.1,Normal Value
E14000750,2023-03-01,Apr 2022-Mar 2023,40.1,Normal Value
E14000751,2023-03-01,Apr 2022-Mar 2023,18.4,Normal Value
E14000752,2023-03-01,Apr 2022-Mar 2023,34.8,Normal Value
E14000753,2022-12-01,Jan 2022-Dec 2022,33.9,Normal Value
E14000754,2023-03-01,Apr 2022-Mar 2023,28.9,Normal Value
E14000755,2023-03-01,Apr 2022-Mar 2023,40.7,Normal Value
E14000756,2023-03-01,Apr 2022-Mar 2023,11.1,Normal Value
E14000757,2023-03-01,Apr 2022-Mar 2023,33.9,Normal Value
E14000758,2022-03-01,Apr 2021-Mar 2022,22.1,Normal Value
E14000759,2023-03-01,Apr 2022-Mar 2023,37.7,Normal Value
E14000760,2023-03-01,Apr 2022-Mar 2023,33.5,Normal Value
E14000761,2023-03-01,Apr 2022-Mar 2023,23.9,Normal Value
E14000762,2023-03-01,Apr 2022-Mar 2023,15.5,Normal Value
E14000763,2023-03-01,Apr 2022-Mar 2023,27.4,Normal Value
E14000764,2023-03-01,Apr 2022-Mar 2023,59.0,Normal Value
E14000765,2023-03-01,Apr 2022-Mar 2023,26.5,Normal Value
E14000766,2023-03-01,Apr 2022-Mar 2023,50.1,Normal Value
E14000767,2023-03-01,Apr 2022-Mar 2023,38.9,Normal Value
E14000768,2023-03-01,Apr 2022-Mar 2023,37.9,Normal Value
E14000769,2023-03-01,Apr 2022-Mar 2023,23.2,Normal Value
E14000770,2023-03-01,Apr 2022-Mar 2023,34.4,Normal Value
E14000771,2023-03-01,Apr 2022-Mar 2023,17.2,Normal Value
E14000772,2023-03-01,Apr 2022-Mar 2023,25.0,Normal Value
E14000773,2023-03-01,Apr 2022-Mar 2023,13.7,Normal Value
E14000774,2022-09-01,Oct 2021-Sep 2022,11.0,Normal Value
E14000775,2023-03-01,Apr 2022-Mar 2023,11.0,Normal Value
E14000776,2023-03-01,Apr 2022-Mar 2023,33.7,Normal Value
E14000777,2023-03-01,Apr 2022-Mar 2023,48.9,Normal Value
E14000778,2023-03-01,Apr 2022-Mar 2023,14.4,Normal Value
E14000779,2023-03-01,Apr 2022-Mar 2023,42.3,Normal Value
E14000780,2022-06-01,Jul 2021-Jun 2022,33.0,Normal Value
E14000781,2023-03-01,Apr 2022-Mar 2023,25.4,Normal Value
E14000782,2023-03-01,Apr 2022-Mar 2023,27.4,Normal Value
E14000783,2023-03-01,Apr 2022-Mar 2023,46.6,Normal Value
E14000784,2023-03-01,Apr 2022-Mar 2023,25.6,Normal Value
E14000785,2023-03-01,Apr 2022-Mar 2023,14.6,Normal Value
E14000786,2023-03-01,Apr 2022-Mar 2023,18.2,Normal Value
E14000787,2022-09-01,Oct 2021-Sep 2022,29.0,Normal Value
E14000788,2022-09-01,Oct 2021-Sep 2022,34.6,Normal Value
E14000789,2023-03-01,Apr 2022-Mar 2023,51.5,Normal Value
E14000790,2023-03-01,Apr 2022-Mar 2023,45.5,Normal Value
E14000791,2023-03-01,Apr 2022-Mar 2023,55.4,Normal Value
E14000792,2023-03-01,Apr 2022-Mar 2023,25.5,Normal Value
E14000793,2023-03-01,Apr 2022-Mar 2023,42.1,Normal Value
E14000794,2023-03-01,Apr 2022-Mar 2023,21.5,Normal Value
E14000795,2023-03-01,Apr 2022-Mar 2023,36.2,Normal Value
E14000796,2023-03-01,Apr 2022-Mar 2023,37.1,Normal Value
E14000797,2023-03-01,Apr 2022-Mar 2023,45.7,Normal Value
E14000798,2023-03-01,Apr 2022-Mar 2023,26.5,Normal Value
E14000799,2022-09-01,Oct 2021-Sep 2022,23.6,Normal Value
E14000800,2023-03-01,Apr 2022-Mar 2023,23.4,Normal Value
E14000801,2023-03-01,Apr 2022-Mar 2023,19.7,Normal Value
E14000802,2023-03-01,Apr 2022-Mar 2023,30.5,Normal Value
E14000803,2023-03-01,Apr 2022-Mar 2023,38.8,Normal Value
E14000804,2023-03-01,Apr 2022-Mar 2023,31.4,Normal Value
E14000805,2023-03-01,Apr 2022-Mar 2023,15.3,Normal Value
E14000806,2023-03-01,Apr 2022-Mar 2023,16.8,Normal Value
E14000807,2023-03-01,Apr 2022-Mar 2023,45.6,Normal Value
E14000808,2022-12-01,Jan 2022-Dec 2022,23.4,Normal Value
E14000809,2023-03-01,Apr 2022-Mar 2023,41.7,Normal Value
E14000810,2022-12-01,Jan 2022-Dec 2022,16.1,Normal Value
E14000811,2023-03-01,Apr 2022-Mar 2023,24.9,Normal Value
E14000812,2023-03-01,Apr 2022-Mar 2023,20.5,Normal Value
E14000813,2023-03-01,Apr 2022-Mar 2023,13.1,Normal Value
E14000814,2023-03-01,Apr 2022-Mar 2023,14.3,Normal Value
E14000815,2023-03-01,Apr 2022-Mar 2023,10.9,Normal Value
E14000816,2023-03-01,Apr 2022-Mar 2023,24.2,Normal Value
E14000817,2023-03-01,Apr 2022-Mar 2023,15.9,Normal Value
E14000818,2023-03-01,Apr 2022-Mar 2023,23.7,Normal Value
E14000819,2023-03-01,Apr 2022-Mar 2023,22.0,Normal Value
E14000820,2023-03-01,Apr 2022-Mar 2023,14.4,Normal Value
E14000821,2023-03-01,Apr 2022-Mar 2023,20.3,Normal Value
E14000822,2023-03-01,Apr 2022-Mar 2023,24.8,Normal Value
E14000823,2022-12-01,Jan 2022-Dec 2022,22.8,Normal Value
E14000824,2022-06-01,Jul 2021-Jun 2022,20.6,Normal Value
E14000825,2023-03-01,Apr 2022-Mar 2023,26.7,Normal Value
E14000826,2023-03-01,Apr 2022-Mar 2023,33.0,Normal Value
E14000827,2023-03-01,Apr 2022-Mar 2023,40.1,Normal Value
E14000828,2022-09-01,Oct 2021-Sep 2022,27.5,Normal Value
E14000829,2023-03-01,Apr 2022-Mar 2023,13.9,Normal Value
E14000830,2023-03-01,Apr 2022-Mar 2023,30.2,Normal Value
E14000831,2023-03-01,Apr 2022-Mar 2023,47.1,Normal Value
E14000832,2023-03-01,Apr 2022-Mar 2023,40.6,Normal Value
E14000833,2023-03-01,Apr 2022-Mar 2023,11.0,Normal Value
E14000834,2023-03-01,Apr 2022-Mar 2023,51.3,Normal Value
E14000835,2023-03-01,Apr 2022-Mar 2023,15.7,Normal Value
E14000836,2023-03-01,Apr 2022-Mar 2023,26.8,Normal Value
E14000837,2022-03-01,Apr 2021-Mar 2022,22.4,Normal Value
E14000838,2023-03-01,Apr 2022-Mar 2023,28.6,Normal Value
E14000839,2023-03-01,Apr 2022-Mar 2023,37.5,Normal Value
E14000840,2023-03-01,Apr 2022-Mar 2023,23.8,Normal Value
E14000841,2023-03-01,Apr 2022-Mar 2023,23.7,Normal Value
E14000842,2023-03-01,Apr 2022-Mar 2023,22.6,Normal Value
E14000843,2023-03-01,Apr 2022-Mar 2023,40.5,Normal Value
E14000844,2023-03-01,Apr 2022-Mar 2023,33.3,Normal Value
E14000845,2023-03-01,Apr 2022-Mar 2023,25.2,Normal Value
E14000846,2023-03-01,Apr 2022-Mar 2023,36.8,Normal Value
E14000847,2023-03-01,Apr 2022-Mar 2023,12.1,Normal Value
E14000848,2021-12-01,Jan 2021-Dec 2021,30.9,Normal Value
E14000849,2023-03-01,Apr 2022-Mar 2023,38.6,Normal Value
E14000850,2023-03-01,Apr 2022-Mar 2023,20.5,Normal Value
E14000851,2023-03-01,Apr 2022-Mar 2023,24.3,Normal Value
E14000852,2022-12-01,Jan 2022-Dec 2022,26.5,Normal Value
E14000853,2023-03-01,Apr 2022-Mar 2023,11.6,Normal Value
E14000854,2023-03-01,Apr 2022-Mar 2023,40.9,Normal Value
E14000855,2023-03-01,Apr 2022-Mar 2023,16.5,Normal Value
E14000856,2023-03-01,Apr 2022-Mar 2023,23.2,Normal Value
E14000857,2023-03-01,Apr 2022-Mar 2023,29.2,Normal Value
E14000858,2022-12-01,Jan 2022-Dec 2022,13.7,Normal Value
E14000859,2023-03-01,Apr 2022-Mar 2023,22.6,Normal Value
E14000860,2023-03-01,Apr 2022-Mar 2023,26.0,Normal Value
E14000861,2023-03-01,Apr 2022-Mar 2023,44.9,Normal Value
E14000862,2023-03-01,Apr 2022-Mar 2023,19.8,Normal Value
E14000863,2023-03-01,Apr 2022-Mar 2023,37.6,Normal Value
E14000864,2022-06-01,Jul 2021-Jun 2022,24.2,Normal Value
E14000865,2023-03-01,Apr 2022-Mar 2023,38.3,Normal Value
E14000866,2023-03-01,Apr 2022-Mar 2023,28.0,Normal Value
E14000867,2023-03-01,Apr 2022-Mar 2023,58.2,Normal Value
E14000868,2022-03-01,Apr 2021-Mar 2022,10.5,Normal Value
E14000869,2022-09-01,Oct 2021-Sep 2022,23.5,Normal Value
E14000870,2023-03-01,Apr 2022-Mar 2023,16.7,Normal Value
E14000871,2023-03-01,Apr 2022-Mar 2023,44.1,Normal Value
E14000872,2023-03-01,Apr 2022-Mar 2023,21.0,Normal Value
E14000873,2023-03-01,Apr 2022-Mar 2023,56.2,Normal Value
E14000874,2023-03-01,Apr 2022-Mar 2023,64.9,Normal Value
E14000875,2023-03-01,Apr 2022-Mar 2023,28.7,Normal Value
E14000876,2023-03-01,Apr 2022-Mar 2023,16.8,Normal Value
E14000877,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000878,2023-03-01,Apr 2022-Mar 2023,28.2,Normal Value
E14000879,2023-03-01,Apr 2022-Mar 2023,15.1,Normal Value
E14000880,2023-03-01,Apr 2022-Mar 2023,13.8,Normal Value
E14000881,2023-03-01,Apr 2022-Mar 2023,36.6,Normal Value
E14000882,2023-03-01,Apr 2022-Mar 2023,40.4,Normal Value
E14000883,2023-03-01,Apr 2022-Mar 2023,13.1,Normal Value
E14000884,2023-03-01,Apr 2022-Mar 2023,27.4,Normal Value
E14000885,2023-03-01,Apr 2022-Mar 2023,37.8,Normal Value
E14000886,2023-03-01,Apr 2022-Mar 2023,22.7,Normal Value
E14000887,2023-03-01,Apr 2022-Mar 2023,35.1,Normal Value
E14000888,2022-06-01,Jul 2021-Jun 2022,56.6,Normal Value
E14000889,2023-03-01,Apr 2022-Mar 2023,25.5,Normal Value
E14000890,2023-03-01,Apr 2022-Mar 2023,21.6,Normal Value
E14000891,2023-03-01,Apr 2022-Mar 2023,19.7,Normal Value
E14000892,2023-03-01,Apr 2022-Mar 2023,17.8,Normal Value
E14000893,2022-06-01,Jul 2021-Jun 2022,29.5,Normal Value
E14000894,2023-03-01,Apr 2022-Mar 2023,15.5,Normal Value
E14000895,2023-03-01,Apr 2022-Mar 2023,31.2,Normal Value
E14000896,2023-03-01,Apr 2022-Mar 2023,29.1,Normal Value
E14000897,2023-03-01,Apr 2022-Mar 2023,32.0,Normal Value
E14000898,2023-03-01,Apr 2022-Mar 2023,40.7,Normal Value
E14000899,2022-12-01,Jan 2022-Dec 2022,16.2,Normal Value
E14000900,2023-03-01,Apr 2022-Mar 2023,26.1,Normal Value
E14000901,2023-03-01,Apr 2022-Mar 2023,42.6,Normal Value
E14000902,2022-09-01,Oct 2021-Sep 2022,13.0,Normal Value
E14000903,2023-03-01,Apr 2022-Mar 2023,36.0,Normal Value
E14000904,2022-06-01,Jul 2021-Jun 2022,9.9,Normal Value
E14000905,2023-03-01,Apr 2022-Mar 2023,17.9,Normal Value
E14000906,2023-03-01,Apr 2022-Mar 2023,48.2,Normal Value
E14000907,2023-03-01,Apr 2022-Mar 2023,11.2,Normal Value
E14000908,2023-03-01,Apr 2022-Mar 2023,24.6,Normal Value
E14000909,2023-03-01,Apr 2022-Mar 2023,14.4,Normal Value
E14000910,2023-03-01,Apr 2022-Mar 2023,29.6,Normal Value
E14000911,2023-03-01,Apr 2022-Mar 2023,27.3,Normal Value
E14000912,2023-03-01,Apr 2022-Mar 2023,21.7,Normal Value
E14000913,2023-03-01,Apr 2022-Mar 2023,17.9,Normal Value
