geography_code,Claimants percentage
E14000802,1.6879656456953642
E14000803,1.666179479684303
E14000804,2.5110766380589933
E14000805,2.1453749848061263
E14000806,1.5367656594475425
E14000807,4.590926823831021
E14000808,7.135383520122536
E14000809,3.4004001915026825
E14000810,2.989991989078067
E14000811,1.4575253346678343
E14000812,2.766441904720001
E14000813,1.4430473765186482
E14000814,1.2297911512571198
E14000815,1.3044612575006522
E14000816,1.397157089053578
E14000817,1.2763757391669628
E14000818,1.87601310375316
E14000819,5.440537964629884
E14000820,2.4088406399335134
E14000821,3.322435872635122
E14000822,3.238640731913585
E14000823,5.200877946368928
E14000824,1.2987335794091694
E14000825,2.605974008301014
E14000826,1.6835429089172675
E14000827,1.3256113256113256
E14000828,1.2130494300700725
E14000829,1.972240007317296
E14000830,1.627031002741436
E14000831,4.678209661099805
E14000832,2.9479563791116234
E14000833,2.396525699759023
E14000834,2.211299106635161
E14000835,1.3813033902404868
E14000836,2.7034246941283326
E14000837,1.805995395983568
E14000838,1.704804224467941
E14000839,1.2535140989911038
E14000840,2.2926963207029103
E14000841,1.8135957140772552
E14000842,2.511748501053314
E14000843,1.9203505606392577
E14000844,1.0641127959563714
E14000845,1.5898735410930531
E14000846,1.2992472008865452
E14000847,1.354627121060887
E14000848,1.4591439688715953
E14000849,1.661844270670869
E14000850,1.0824055571414977
E14000851,2.252026824141728
E14000852,3.0170989339175778
E14000853,2.963566233443053
E14000854,2.033849534372711
E14000855,2.5554302893649004
E14000856,2.10816819349151
E14000857,1.542445395181265
E14000858,1.61389934395283
E14000859,2.007183604479189
E14000860,1.2955517263386305
E14000861,3.552371902638696
E14000862,4.160003997601439
E14000863,2.3994515539305303
E14000864,2.7472527472527477
E14000865,5.38683361384175
E14000866,5.53959786622897
E14000867,2.9720494836773907
E14000868,3.116114205585635
E14000869,1.6692648336943177
E14000870,4.906461266975879
E14000871,5.709048212402952
E14000872,1.9852369322290595
E14000873,2.4447663889894966
E14000874,1.387932757433768
E14000875,4.03486786840547
E14000876,1.5145599698434282
E14000877,1.0977026146568087
E14000878,5.401946798690946
E14000879,2.3516327433035418
E14000880,3.5136776842193456
E14000881,1.9262285057358808
E14000882,4.826059272979856
E14000883,3.086615370964266
E14000884,3.976277126297344
E14000885,5.175190254798577
E14000886,1.665329871259805
E14000887,3.3304909848119726
E14000888,1.2859592303295866
E14000889,2.8246439319043533
E14000890,3.5163142069034072
E14000891,3.239786258257248
E14000892,2.6402685296365025
E14000893,1.5909680156504111
E14000894,1.3710187724108838
E14000895,1.140996939316267
E14000896,1.7132702352432942
E14000897,5.105749789863468
E14000898,2.8370577688371887
E14000899,3.914753177445404
E14000900,3.3743804848328627
E14000901,1.39894560951283
E14000902,2.675639772413966
E14000903,2.040195656030616
E14000904,4.822889392356636
E14000905,2.2092789716810604
E14000906,1.993330011116648
E14000907,1.7403278972935463
E14000908,1.2873356875435509
E14000909,1.570455035094284
E14000910,1.3763935325324586
E14000911,4.293027629241976
E14000912,1.7038645895745954
E14000913,1.9948196069284687
E14000914,3.122140280992625
E14000915,2.473159783276865
E14000916,1.2347970079369612
E14000917,1.419203855600352
E14000918,1.5093374264517778
E14000919,2.870078421861104
E14000920,3.56408139732956
E14000921,5.539679565258128
E14000922,1.0171805068840152
E14000923,3.7234735060539
E14000924,2.210037152516456
E14000925,2.2522522522522523
E14000926,1.670531602721208
E14000927,3.003332393159715
E14000928,1.101517251181466
E14000929,1.357103510441184
E14000930,4.789893515514676
E14000931,1.8734859965871529
E14000932,1.5428330410460185
E14000933,2.8125465653404857
E14000934,1.2413735061437468
E14000935,1.6918096180219877
E14000936,1.896008337414146
E14000937,1.3399945388901813
E14000938,1.657022619673856
E14000939,1.9829433728817305
E14000940,1.522750687785162
E14000941,1.3890825619187577
E14000942,1.374795077714831
E14000943,1.577479200419037
E14000944,4.2373492065779805
E14000945,1.8995202493729144
E14000946,1.5163518431411382
E14000947,2.834551693271669
E14000948,3.5924509982401847
E14000949,2.0409268081420526
E14000950,1.1036641650278929
E14000951,1.5810321157698106
E14000952,1.7568048389966198
E14000953,1.3059723344694707
E14000954,1.6162846534943371
E14000955,3.3215135329233805
E14000956,3.728835964264863
E14000957,2.2702760282819137
E14000958,2.161224780318619
E14000959,2.6238192813234043
E14000960,1.786258611229653
E14000961,2.09142015794405
E14000962,2.767516353505725
E14000963,3.206339458642354
E14000964,1.7277031071448006
E14000965,2.0185659720543443
E14000966,1.322931313406208
E14000967,3.375977256574272
E14000968,2.423160311184798
E14000969,3.4767704356065883
E14000970,3.741827416653158
E14000971,2.268370226598873
E14000972,4.78384124734231
E14000973,4.267074620072319
E14000974,3.2222813752136514
E14000975,1.1948981263997378
E14000976,2.9318777528575675
E14000977,1.276926493448812
E14000978,4.799664023518354
E14000979,3.4647222603723176
E14000980,1.319186520518163
E14000981,1.2466143088656945
E14000982,3.3309875674407694
E14000983,1.6042780748663104
E14000984,2.083866486308632
E14000985,1.76636524215022
E14000986,2.419881438613113
E14000987,1.4826161499761097
E14000988,1.6779203925624024
E14000989,3.398126854837673
E14000990,1.447233326779824
E14000991,1.166052853365967
E14000992,1.9755679757930404
E14000993,1.1453764777658828
E14000994,1.2773420238621298
E14000995,3.811779693067139
E14000996,1.291015446485696
E14000997,1.6297413293121448
E14000998,3.084424788796281
E14000999,2.338292986317099
E14001000,1.2766449078620532
E14001001,1.3061014563369606
E14001002,7.575825738013191
E14001003,1.6957837204762836
E14001004,1.7720907218392918
E14001005,1.9188830924484737
E14001006,2.113398949338808
E14001007,3.145320499235977
E14001008,4.577361663533213
E14001009,3.25339961982746
E14001010,3.126021575678326
E14001011,4.936836592624762
E14001012,5.3012985749720345
E14001013,6.231846360601725
E14001014,2.5756136867247976
E14001015,1.7424219665334817
E14001016,5.8318430464969495
E14001017,2.1265487514484724
E14001018,1.7389592492945731
E14001019,1.8151795856706208
E14001020,2.8511743450767844
E14001021,3.0948926442804505
E14001022,2.4836332005676875
E14001023,1.3516471489547992
E14001024,2.2832900994379592
E14001025,2.782381542986972
E14001026,1.828838603595038
E14001027,1.978568973955784
E14001028,2.9758548534626423
E14001029,5.228526183585431
E14001030,5.169827493839066
E14001031,1.31949435091481
E14001032,6.108616676886155
E14001033,2.236721781468575
E14001034,1.7476075673513218
E14001035,1.6014558689717926
E14001036,3.287187984392538
E14001037,0.8235084203735983
E14001038,2.3113064565019705
E14001039,3.0742204655248133
E14001040,2.156862745098039
E14001041,1.4775201588782811
E14001042,1.591727663529685
E14001043,1.2288457097614884
E14001044,1.3801364512264986
E14001045,1.7939384450793898
E14001046,1.272432100390505
E14001047,1.986115087317492
E14001048,1.425614830797684
E14001049,5.887206164086644
E14001050,6.233135456017269
E14001051,5.254805885382591
E14001052,2.704914028917546
E14001053,1.851796091656379
E14001054,4.147296305358453
E14001055,1.8741696716644525
E14001056,3.275955872990149
E14001057,1.2131513390076811
E14001058,2.131368732760988
E14001059,4.01051939513478
E14001060,1.769574213220081
E14001061,1.689450207575742
E14001062,0.7509448363309573
