geography_code,Claimants percentage
E14000734,2.329521389241847
E14000735,6.239220858273308
E14000736,4.375761604076659
E14000737,5.490196078431373
E14000738,3.784952881198826
E14000739,4.08997955010225
E14000740,5.0
E14000741,3.9933444259567383
E14000742,1.2479201331114809
E14000743,3.182903262475844
E14000744,1.910949742021785
E14000745,3.294214535721639
E14000746,2.190136275146009
E14000747,6.4285013249582885
E14000748,3.603827513359016
E14000749,1.995071001056214
E14000750,2.5853711084778626
E14000751,3.702315118567813
E14000752,4.860543290633233
E14000753,2.258529553099472
E14000754,5.924909567169764
E14000755,3.637436099095556
E14000756,4.280182077586792
E14000757,2.920616681030355
E14000758,6.376195536663125
E14000759,4.317643074839147
E14000760,5.414732833511841
E14000761,5.161979352082591
E14000762,4.164187983343249
E14000763,4.124323610927807
E14000764,3.135728999771114
E14000765,5.747885835095137
E14000766,5.561061557097236
E14000767,1.5984325048984225
E14000768,2.8200307639719706
E14000769,4.947773501924134
E14000770,2.3044846001902117
E14000771,6.305099877245842
E14000772,4.621072088724584
E14000773,6.452698911457749
E14000774,2.7881040892193307
E14000775,6.967847709263139
E14000776,2.155396281292199
E14000777,3.2113427047988363
E14000778,8.352510014489049
E14000779,4.856536786870604
E14000780,1.6122439711158545
E14000781,6.507069408740359
E14000782,4.2842369626237256
E14000783,2.980077013226184
E14000784,5.703541209652147
E14000785,5.246536267318663
E14000786,3.5751430057202285
E14000787,6.912214871136565
E14000788,6.93610049153468
E14000789,5.991440798858773
E14000790,5.377358490566038
E14000791,2.9563932002956395
E14000792,2.9009713858731483
E14000793,2.000634347476029
E14000794,8.746355685131196
E14000795,6.131046415406605
E14000796,6.8367229690911175
E14000797,1.7071932819637334
E14000798,3.061641039597224
E14000799,2.48
E14000800,5.754944020089987
E14000801,6.083905643475664
E14000802,3.1987489337503554
E14000803,2.338530066815145
E14000804,3.834501041469419
E14000805,3.679519071310116
E14000806,2.1494499936780884
E14000807,3.086061674826554
E14000808,4.537476991567142
E14000809,3.2373150105708244
E14000810,6.228227594215138
E14000811,2.369106846718787
E14000812,4.625056129321957
E14000813,2.1116846550915063
E14000814,2.571428571428571
E14000815,2.1037868162692845
E14000816,2.390057361376673
E14000817,2.086765513454146
E14000818,3.274985883681536
E14000819,6.495468277945619
E14000820,5.439330543933055
E14000821,4.25199583477959
E14000822,4.489795918367347
E14000823,5.632539128701026
E14000824,1.5765502744365292
E14000825,5.732899022801303
E14000826,2.9824367612945983
E14000827,2.3830993172742496
E14000828,1.9391870927707104
E14000829,3.4775048902412515
E14000830,2.005086071987481
E14000831,3.273637589062199
E14000832,1.619542479249612
E14000833,4.477779021605284
E14000834,2.6817640047675804
E14000835,2.672331094970536
E14000836,5.015284677111196
E14000837,2.9303095935788
E14000838,3.027627097262521
E14000839,2.349504699009398
E14000840,4.672897196261682
E14000841,2.73007048545617
E14000842,4.490027412798941
E14000843,3.706495790928509
E14000844,1.6090584028605484
E14000845,2.5974025974025974
E14000846,1.5371102327624069
E14000847,2.1914322069843064
E14000848,2.8735632183908044
E14000849,2.910836482483914
E14000850,1.82115046470736
E14000851,3.6111653328128055
E14000852,5.634126710359895
E14000853,6.181818181818182
E14000854,3.792367859682389
E14000855,4.152460879447504
E14000856,4.599463395937141
E14000857,2.275502275502276
E14000858,2.836806271920776
E14000859,4.366527632950991
E14000860,2.343139807341838
E14000861,4.316939890710382
E14000862,4.492555194249529
E14000863,4.286376274328082
E14000864,2.545338848234171
E14000865,3.432625195468935
E14000866,8.225346935024353
E14000867,1.4880168554121675
E14000868,5.421553441026776
E14000869,2.3184799819045465
E14000870,7.369164239696407
E14000871,7.295796986518637
E14000872,3.0361757105943155
E14000873,1.2048192771084338
E14000874,1.4086711535451557
E14000875,6.283767911674889
E14000876,3.58548931383577
E14000877,2.0689655172413794
E14000878,7.954936360509116
E14000879,4.559437486266755
E14000880,3.47403988007424
E14000881,2.971591584452633
E14000882,5.00175061271445
E14000883,4.623446008424946
E14000884,2.7234557627567426
E14000885,4.78306486453126
E14000886,3.194695599758891
E14000887,3.4304464552053298
E14000888,2.451781627983001
E14000889,2.202643171806168
E14000890,4.889709877213952
E14000891,6.803547564086989
E14000892,4.503407984420642
E14000893,2.40858331508649
E14000894,2.2097660881750567
E14000895,2.489406779661017
E14000896,1.911111111111111
E14000897,5.927753023551878
E14000898,4.039188724647645
E14000899,5.883497033939512
E14000900,4.049363671423062
E14000901,1.3067502986857826
E14000902,5.315577439570277
E14000903,4.097414589104339
E14000904,8.224529659710084
E14000905,3.436971235194585
E14000906,2.791439585271833
E14000907,1.894580147506597
E14000908,1.990871127512868
E14000909,2.250984805852561
E14000910,1.754044045994933
E14000911,4.807692307692308
E14000912,3.39691664489156
E14000913,4.002501563477173
E14000914,6.08369342733682
E14000915,5.110274341043572
E14000916,2.4325519681556838
E14000917,2.201933404940924
E14000918,2.2091310751104567
E14000919,1.4934022824536377
E14000920,6.587688219663419
E14000921,8.896797153024911
E14000922,1.3670806968205609
E14000923,7.368060315284442
E14000924,4.148912312177618
E14000925,4.886202906004886
E14000926,3.046576474233192
E14000927,4.811646652409936
E14000928,2.1517996870109544
E14000929,2.7757410704933485
E14000930,4.775240557231078
E14000931,3.100940975192472
E14000932,2.517269640557312
E14000933,4.4753086419753085
E14000934,1.4304171280915468
E14000935,2.834410740924913
E14000936,3.44149459193707
E14000937,1.9063447062273928
E14000938,3.0349013657056148
E14000939,3.309431880860452
E14000940,2.8610070744902205
E14000941,2.5992699922574936
E14000942,2.041014675867431
E14000943,3.1529465718871816
E14000944,7.270903848564624
E14000945,3.571833541217825
E14000946,2.416656339075474
E14000947,4.521963824289406
E14000948,5.907449950771251
E14000949,3.219871205151794
E14000950,2.258836035078395
E14000951,1.8908421913327884
E14000952,3.408466190214404
E14000953,1.5545652399212355
E14000954,2.9438928653890555
E14000955,3.41147655703289
E14000956,3.3135404517018343
E14000957,3.400470834423228
E14000958,3.885507058671157
E14000959,3.93154486586494
E14000960,2.439577896289572
E14000961,3.332963004110654
E14000962,5.727950172394617
E14000963,6.662659052199178
E14000964,3.006993006993007
E14000965,3.4077168297240847
E14000966,2.2100289590001525
E14000967,5.982332550598233
E14000968,3.3366152499726507
E14000969,6.228627259404005
E14000970,8.183705875167949
E14000971,4.486700138874053
E14000972,5.750431282346176
E14000973,6.510019326619876
E14000974,5.791058605513088
E14000975,2.203290246768508
E14000976,4.977746544858281
E14000977,1.8245878948030705
E14000978,5.808371735791091
E14000979,4.917367940788807
E14000980,2.091129209773277
E14000981,2.339107346061449
E14000982,4.96048427778712
E14000983,2.1979145369045185
E14000984,2.4708789269325804
E14000985,3.00530347672363
E14000986,4.349209716770977
E14000987,2.262443438914027
E14000988,3.134489176217063
E14000989,6.160488626790228
E14000990,2.4242424242424243
E14000991,1.6184971098265897
E14000992,2.779770444763271
E14000993,1.9199801808497463
E14000994,2.0303194369247426
E14000995,5.613126079447324
E14000996,2.324159021406728
E14000997,2.5224498032489158
E14000998,3.1443450918738334
E14000999,4.091852937583974
E14001000,2.929306079937508
E14001001,2.5462962962962963
E14001002,6.475984889368592
E14001003,2.021345407503234
E14001004,2.579632122027815
E14001005,2.280388657545112
E14001006,3.840245775729647
E14001007,3.030496363404364
E14001008,3.983694645173244
E14001009,5.722460658082976
E14001010,6.058487708260515
E14001011,8.80281690140845
E14001012,6.953826591432885
E14001013,7.018503326952875
E14001014,5.990910342927972
E14001015,2.5536744537974085
E14001016,7.253514820453121
E14001017,3.687315634218289
E14001018,2.8802968170279244
E14001019,1.7888434579439252
E14001020,5.8247614326434505
E14001021,3.921219142678906
E14001022,5.093194625054183
E14001023,2.0316732652635965
E14001024,4.125712898920034
E14001025,4.768326750794722
E14001026,2.702416278083934
E14001027,1.7165691130121568
E14001028,6.010145566828408
E14001029,8.043724863359802
E14001030,8.071107478545157
E14001031,2.6132404181184667
E14001032,5.545838488119108
E14001033,2.737434415633792
E14001034,2.495291902071563
E14001035,2.9904306220095696
E14001036,3.3056009508245427
E14001037,1.526929483620211
E14001038,4.076357128653807
E14001039,4.829965500246427
E14001040,2.4914765276685022
E14001041,1.4687052798071851
E14001042,1.6705974842767295
E14001043,2.609262883235486
E14001044,3.191489361702128
E14001045,2.8206092515983454
E14001046,1.9961156668105309
E14001047,2.5510204081632653
E14001048,1.887139832458805
E14001049,9.123688811188812
E14001050,9.461732548359969
E14001051,7.162089391491653
E14001052,3.541480094439469
E14001053,3.3823529411764706
E14001054,6.739217252396166
E14001055,3.908392759188152
E14001056,3.08561495002173
E14001057,2.0429682351390537
E14001058,4.111175448755066
E14001059,7.607584875667082
E14001060,2.9342723004694835
E14001061,1.3255227263009364
E14001062,0.8911933889654056
