date,freq,variable,value
1992-12-01,m,D7BZ,54.9
1992-12-01,m,D7C2,52.7
1992-12-01,m,D7C3,117.2
1992-12-01,m,D7C4,90.8
1992-12-01,m,D7C5,19.9
1992-12-01,m,D7C6,47.6
1992-12-01,m,D7C7,58.9
1993-01-01,m,D7BT,62.8
1993-01-01,m,D7BU,60.0
1993-01-01,m,D7BV,39.0
1993-01-01,m,D7BW,206.7
1993-01-01,m,D7BX,44.9
1993-01-01,m,D7BY,81.9
1993-01-01,m,D7BZ,55.0
1993-01-01,m,D7C2,52.1
1993-01-01,m,D7C3,117.7
1993-01-01,m,D7C4,90.7
1993-01-01,m,D7C5,20.0
1993-01-01,m,D7C6,47.7
1993-01-01,m,D7C7,59.3
1993-02-01,m,D7BT,63.2
1993-02-01,m,D7BU,60.7
1993-02-01,m,D7BV,39.2
1993-02-01,m,D7BW,208.3
1993-02-01,m,D7BX,45.0
1993-02-01,m,D7BY,82.4
1993-02-01,m,D7BZ,55.0
1993-02-01,m,D7C2,52.6
1993-02-01,m,D7C3,118.3
1993-02-01,m,D7C4,91.0
1993-02-01,m,D7C5,20.1
1993-02-01,m,D7C6,47.8
1993-02-01,m,D7C7,59.6
1993-03-01,m,D7BT,63.6
1993-03-01,m,D7BU,61.2
1993-03-01,m,D7BV,39.4
1993-03-01,m,D7BW,211.2
1993-03-01,m,D7BX,45.0
1993-03-01,m,D7BY,83.1
1993-03-01,m,D7BZ,55.2
1993-03-01,m,D7C2,53.2
1993-03-01,m,D7C3,118.8
1993-03-01,m,D7C4,91.1
1993-03-01,m,D7C5,20.1
1993-03-01,m,D7C6,47.9
1993-03-01,m,D7C7,60.0
1993-04-01,m,D7BT,64.3
1993-04-01,m,D7BU,60.9
1993-04-01,m,D7BV,40.3
1993-04-01,m,D7BW,213.1
1993-04-01,m,D7BX,46.2
1993-04-01,m,D7BY,83.4
1993-04-01,m,D7BZ,55.8
1993-04-01,m,D7C2,54.1
1993-04-01,m,D7C3,118.8
1993-04-01,m,D7C4,91.8
1993-04-01,m,D7C5,20.2
1993-04-01,m,D7C6,48.6
1993-04-01,m,D7C7,60.5
1993-05-01,m,D7BT,64.5
1993-05-01,m,D7BU,61.6
1993-05-01,m,D7BV,40.5
1993-05-01,m,D7BW,214.0
1993-05-01,m,D7BX,46.0
1993-05-01,m,D7BY,83.6
1993-05-01,m,D7BZ,54.7
1993-05-01,m,D7C2,54.4
1993-05-01,m,D7C3,118.9
1993-05-01,m,D7C4,92.0
1993-05-01,m,D7C5,20.3
1993-05-01,m,D7C6,48.7
1993-05-01,m,D7C7,60.5
1993-06-01,m,D7BT,64.5
1993-06-01,m,D7BU,61.3
1993-06-01,m,D7BV,40.5
1993-06-01,m,D7BW,212.2
1993-06-01,m,D7BX,46.0
1993-06-01,m,D7BY,83.0
1993-06-01,m,D7BZ,53.1
1993-06-01,m,D7C2,55.1
1993-06-01,m,D7C3,116.1
1993-06-01,m,D7C4,91.9
1993-06-01,m,D7C5,20.3
1993-06-01,m,D7C6,48.9
1993-06-01,m,D7C7,60.5
1993-07-01,m,D7BT,64.2
1993-07-01,m,D7BU,61.2
1993-07-01,m,D7BV,40.4
1993-07-01,m,D7BW,204.4
1993-07-01,m,D7BX,46.0
1993-07-01,m,D7BY,81.6
1993-07-01,m,D7BZ,52.8
1993-07-01,m,D7C2,55.1
1993-07-01,m,D7C3,117.5
1993-07-01,m,D7C4,91.9
1993-07-01,m,D7C5,20.4
1993-07-01,m,D7C6,49.2
1993-07-01,m,D7C7,60.7
1993-08-01,m,D7BT,64.5
1993-08-01,m,D7BU,61.2
1993-08-01,m,D7BV,40.7
1993-08-01,m,D7BW,207.0
1993-08-01,m,D7BX,46.0
1993-08-01,m,D7BY,82.5
1993-08-01,m,D7BZ,53.1
1993-08-01,m,D7C2,55.2
1993-08-01,m,D7C3,117.7
1993-08-01,m,D7C4,92.2
1993-08-01,m,D7C5,20.4
1993-08-01,m,D7C6,49.3
1993-08-01,m,D7C7,61.2
1993-09-01,m,D7BT,64.8
1993-09-01,m,D7BU,61.0
1993-09-01,m,D7BV,40.9
1993-09-01,m,D7BW,214.6
1993-09-01,m,D7BX,46.1
1993-09-01,m,D7BY,82.9
1993-09-01,m,D7BZ,53.2
1993-09-01,m,D7C2,55.3
1993-09-01,m,D7C3,117.8
1993-09-01,m,D7C4,92.4
1993-09-01,m,D7C5,21.7
1993-09-01,m,D7C6,49.5
1993-09-01,m,D7C7,61.5
1993-10-01,m,D7BT,64.7
1993-10-01,m,D7BU,60.5
1993-10-01,m,D7BV,40.9
1993-10-01,m,D7BW,215.4
1993-10-01,m,D7BX,46.2
1993-10-01,m,D7BY,82.8
1993-10-01,m,D7BZ,53.1
1993-10-01,m,D7C2,55.0
1993-10-01,m,D7C3,117.8
1993-10-01,m,D7C4,92.4
1993-10-01,m,D7C5,21.8
1993-10-01,m,D7C6,49.6
1993-10-01,m,D7C7,61.5
1993-11-01,m,D7BT,64.6
1993-11-01,m,D7BU,60.1
1993-11-01,m,D7BV,40.7
1993-11-01,m,D7BW,215.8
1993-11-01,m,D7BX,46.1
1993-11-01,m,D7BY,83.2
1993-11-01,m,D7BZ,55.8
1993-11-01,m,D7C2,54.2
1993-11-01,m,D7C3,118.3
1993-11-01,m,D7C4,92.7
1993-11-01,m,D7C5,21.8
1993-11-01,m,D7C6,49.7
1993-11-01,m,D7C7,61.6
1993-12-01,m,D7BT,64.7
1993-12-01,m,D7BU,60.2
1993-12-01,m,D7BV,40.9
1993-12-01,m,D7BW,215.2
1993-12-01,m,D7BX,46.1
1993-12-01,m,D7BY,83.5
1993-12-01,m,D7BZ,55.6
1993-12-01,m,D7C2,54.6
1993-12-01,m,D7C3,118.1
1993-12-01,m,D7C4,92.8
1993-12-01,m,D7C5,21.9
1993-12-01,m,D7C6,49.8
1993-12-01,m,D7C7,61.1
1994-01-01,m,D7BT,64.5
1994-01-01,m,D7BU,60.5
1994-01-01,m,D7BV,41.8
1994-01-01,m,D7BW,203.6
1994-01-01,m,D7BX,46.1
1994-01-01,m,D7BY,81.3
1994-01-01,m,D7BZ,53.2
1994-01-01,m,D7C2,55.0
1994-01-01,m,D7C3,115.2
1994-01-01,m,D7C4,92.6
1994-01-01,m,D7C5,22.0
1994-01-01,m,D7C6,49.9
1994-01-01,m,D7C7,61.3
1994-02-01,m,D7BT,64.8
1994-02-01,m,D7BU,60.9
1994-02-01,m,D7BV,42.0
1994-02-01,m,D7BW,206.5
1994-02-01,m,D7BX,46.0
1994-02-01,m,D7BY,81.6
1994-02-01,m,D7BZ,55.8
1994-02-01,m,D7C2,55.4
1994-02-01,m,D7C3,114.8
1994-02-01,m,D7C4,92.7
1994-02-01,m,D7C5,22.0
1994-02-01,m,D7C6,50.0
1994-02-01,m,D7C7,61.7
1994-03-01,m,D7BT,65.0
1994-03-01,m,D7BU,61.3
1994-03-01,m,D7BV,41.9
1994-03-01,m,D7BW,209.1
1994-03-01,m,D7BX,46.0
1994-03-01,m,D7BY,82.6
1994-03-01,m,D7BZ,53.4
1994-03-01,m,D7C2,55.7
1994-03-01,m,D7C3,112.6
1994-03-01,m,D7C4,92.8
1994-03-01,m,D7C5,22.0
1994-03-01,m,D7C6,50.1
1994-03-01,m,D7C7,61.9
1994-04-01,m,D7BT,65.5
1994-04-01,m,D7BU,61.5
1994-04-01,m,D7BV,42.1
1994-04-01,m,D7BW,209.1
1994-04-01,m,D7BX,48.4
1994-04-01,m,D7BY,82.3
1994-04-01,m,D7BZ,53.9
1994-04-01,m,D7C2,56.0
1994-04-01,m,D7C3,113.1
1994-04-01,m,D7C4,93.1
1994-04-01,m,D7C5,22.1
1994-04-01,m,D7C6,50.2
1994-04-01,m,D7C7,61.7
1994-05-01,m,D7BT,65.8
1994-05-01,m,D7BU,62.0
1994-05-01,m,D7BV,42.2
1994-05-01,m,D7BW,209.1
1994-05-01,m,D7BX,48.3
1994-05-01,m,D7BY,82.4
1994-05-01,m,D7BZ,56.8
1994-05-01,m,D7C2,56.2
1994-05-01,m,D7C3,113.1
1994-05-01,m,D7C4,93.3
1994-05-01,m,D7C5,22.1
1994-05-01,m,D7C6,50.3
1994-05-01,m,D7C7,61.8
1994-06-01,m,D7BT,65.8
1994-06-01,m,D7BU,62.0
1994-06-01,m,D7BV,42.1
1994-06-01,m,D7BW,208.7
1994-06-01,m,D7BX,48.3
1994-06-01,m,D7BY,82.3
1994-06-01,m,D7BZ,54.7
1994-06-01,m,D7C2,56.2
1994-06-01,m,D7C3,113.0
1994-06-01,m,D7C4,93.3
1994-06-01,m,D7C5,22.2
1994-06-01,m,D7C6,50.6
1994-06-01,m,D7C7,61.9
1994-07-01,m,D7BT,65.4
1994-07-01,m,D7BU,61.6
1994-07-01,m,D7BV,42.1
1994-07-01,m,D7BW,199.7
1994-07-01,m,D7BX,48.4
1994-07-01,m,D7BY,80.6
1994-07-01,m,D7BZ,54.6
1994-07-01,m,D7C2,56.1
1994-07-01,m,D7C3,112.6
1994-07-01,m,D7C4,92.8
1994-07-01,m,D7C5,22.2
1994-07-01,m,D7C6,50.8
1994-07-01,m,D7C7,61.7
1994-08-01,m,D7BT,65.7
1994-08-01,m,D7BU,61.8
1994-08-01,m,D7BV,42.1
1994-08-01,m,D7BW,204.3
1994-08-01,m,D7BX,48.4
1994-08-01,m,D7BY,81.8
1994-08-01,m,D7BZ,56.7
1994-08-01,m,D7C2,56.4
1994-08-01,m,D7C3,112.6
1994-08-01,m,D7C4,93.1
1994-08-01,m,D7C5,22.2
1994-08-01,m,D7C6,51.0
1994-08-01,m,D7C7,62.0
1994-09-01,m,D7BT,65.8
1994-09-01,m,D7BU,61.2
1994-09-01,m,D7BV,42.2
1994-09-01,m,D7BW,210.2
1994-09-01,m,D7BX,48.4
1994-09-01,m,D7BY,82.1
1994-09-01,m,D7BZ,56.4
1994-09-01,m,D7C2,56.3
1994-09-01,m,D7C3,112.0
1994-09-01,m,D7C4,93.2
1994-09-01,m,D7C5,23.1
1994-09-01,m,D7C6,51.1
1994-09-01,m,D7C7,62.1
1994-10-01,m,D7BT,65.7
1994-10-01,m,D7BU,61.1
1994-10-01,m,D7BV,42.1
1994-10-01,m,D7BW,209.8
1994-10-01,m,D7BX,48.4
1994-10-01,m,D7BY,82.0
1994-10-01,m,D7BZ,55.0
1994-10-01,m,D7C2,55.9
1994-10-01,m,D7C3,109.6
1994-10-01,m,D7C4,93.5
1994-10-01,m,D7C5,23.1
1994-10-01,m,D7C6,51.3
1994-10-01,m,D7C7,62.1
1994-11-01,m,D7BT,65.7
1994-11-01,m,D7BU,61.3
1994-11-01,m,D7BV,41.8
1994-11-01,m,D7BW,211.0
1994-11-01,m,D7BX,48.4
1994-11-01,m,D7BY,82.7
1994-11-01,m,D7BZ,54.7
1994-11-01,m,D7C2,55.7
1994-11-01,m,D7C3,109.6
1994-11-01,m,D7C4,93.6
1994-11-01,m,D7C5,23.2
1994-11-01,m,D7C6,51.4
1994-11-01,m,D7C7,62.2
1994-12-01,m,D7BT,66.0
1994-12-01,m,D7BU,61.7
1994-12-01,m,D7BV,42.0
1994-12-01,m,D7BW,211.2
1994-12-01,m,D7BX,48.5
1994-12-01,m,D7BY,83.2
1994-12-01,m,D7BZ,56.0
1994-12-01,m,D7C2,56.1
1994-12-01,m,D7C3,109.6
1994-12-01,m,D7C4,93.6
1994-12-01,m,D7C5,23.2
1994-12-01,m,D7C6,51.6
1994-12-01,m,D7C7,62.3
1995-01-01,m,D7BT,66.0
1995-01-01,m,D7BU,62.4
1995-01-01,m,D7BV,43.1
1995-01-01,m,D7BW,200.6
1995-01-01,m,D7BX,48.5
1995-01-01,m,D7BY,81.4
1995-01-01,m,D7BZ,54.8
1995-01-01,m,D7C2,56.5
1995-01-01,m,D7C3,109.7
1995-01-01,m,D7C4,93.7
1995-01-01,m,D7C5,23.3
1995-01-01,m,D7C6,51.9
1995-01-01,m,D7C7,62.2
1995-02-01,m,D7BT,66.3
1995-02-01,m,D7BU,62.7
1995-02-01,m,D7BV,43.7
1995-02-01,m,D7BW,201.4
1995-02-01,m,D7BX,48.6
1995-02-01,m,D7BY,82.4
1995-02-01,m,D7BZ,54.3
1995-02-01,m,D7C2,56.8
1995-02-01,m,D7C3,109.9
1995-02-01,m,D7C4,93.7
1995-02-01,m,D7C5,23.3
1995-02-01,m,D7C6,52.1
1995-02-01,m,D7C7,62.2
1995-03-01,m,D7BT,66.7
1995-03-01,m,D7BU,63.2
1995-03-01,m,D7BV,43.8
1995-03-01,m,D7BW,203.6
1995-03-01,m,D7BX,48.6
1995-03-01,m,D7BY,83.3
1995-03-01,m,D7BZ,55.9
1995-03-01,m,D7C2,57.3
1995-03-01,m,D7C3,110.3
1995-03-01,m,D7C4,93.9
1995-03-01,m,D7C5,23.3
1995-03-01,m,D7C6,52.3
1995-03-01,m,D7C7,62.5
1995-04-01,m,D7BT,67.0
1995-04-01,m,D7BU,63.1
1995-04-01,m,D7BV,44.0
1995-04-01,m,D7BW,205.0
1995-04-01,m,D7BX,49.8
1995-04-01,m,D7BY,83.1
1995-04-01,m,D7BZ,55.6
1995-04-01,m,D7C2,57.7
1995-04-01,m,D7C3,110.6
1995-04-01,m,D7C4,94.2
1995-04-01,m,D7C5,23.3
1995-04-01,m,D7C6,52.4
1995-04-01,m,D7C7,62.5
1995-05-01,m,D7BT,67.4
1995-05-01,m,D7BU,64.2
1995-05-01,m,D7BV,44.3
1995-05-01,m,D7BW,205.8
1995-05-01,m,D7BX,49.8
1995-05-01,m,D7BY,83.8
1995-05-01,m,D7BZ,56.1
1995-05-01,m,D7C2,57.7
1995-05-01,m,D7C3,110.7
1995-05-01,m,D7C4,94.2
1995-05-01,m,D7C5,23.4
1995-05-01,m,D7C6,52.6
1995-05-01,m,D7C7,62.8
1995-06-01,m,D7BT,67.4
1995-06-01,m,D7BU,63.9
1995-06-01,m,D7BV,44.3
1995-06-01,m,D7BW,205.2
1995-06-01,m,D7BX,49.8
1995-06-01,m,D7BY,83.6
1995-06-01,m,D7BZ,55.6
1995-06-01,m,D7C2,58.2
1995-06-01,m,D7C3,110.6
1995-06-01,m,D7C4,94.5
1995-06-01,m,D7C5,23.4
1995-06-01,m,D7C6,52.9
1995-06-01,m,D7C7,62.8
1995-07-01,m,D7BT,67.1
1995-07-01,m,D7BU,63.4
1995-07-01,m,D7BV,44.3
1995-07-01,m,D7BW,195.8
1995-07-01,m,D7BX,49.8
1995-07-01,m,D7BY,82.5
1995-07-01,m,D7BZ,55.8
1995-07-01,m,D7C2,58.2
1995-07-01,m,D7C3,107.5
1995-07-01,m,D7C4,94.7
1995-07-01,m,D7C5,23.4
1995-07-01,m,D7C6,53.1
1995-07-01,m,D7C7,62.6
1995-08-01,m,D7BT,67.4
1995-08-01,m,D7BU,64.5
1995-08-01,m,D7BV,44.2
1995-08-01,m,D7BW,198.5
1995-08-01,m,D7BX,49.8
1995-08-01,m,D7BY,83.5
1995-08-01,m,D7BZ,55.8
1995-08-01,m,D7C2,57.9
1995-08-01,m,D7C3,107.6
1995-08-01,m,D7C4,95.0
1995-08-01,m,D7C5,23.4
1995-08-01,m,D7C6,53.3
1995-08-01,m,D7C7,62.9
1995-09-01,m,D7BT,67.7
1995-09-01,m,D7BU,64.7
1995-09-01,m,D7BV,44.2
1995-09-01,m,D7BW,206.0
1995-09-01,m,D7BX,50.0
1995-09-01,m,D7BY,84.2
1995-09-01,m,D7BZ,56.9
1995-09-01,m,D7C2,57.8
1995-09-01,m,D7C3,107.6
1995-09-01,m,D7C4,95.3
1995-09-01,m,D7C5,24.1
1995-09-01,m,D7C6,53.3
1995-09-01,m,D7C7,63.2
1995-10-01,m,D7BT,67.6
1995-10-01,m,D7BU,63.8
1995-10-01,m,D7BV,44.4
1995-10-01,m,D7BW,206.3
1995-10-01,m,D7BX,50.0
1995-10-01,m,D7BY,84.3
1995-10-01,m,D7BZ,56.3
1995-10-01,m,D7C2,57.3
1995-10-01,m,D7C3,107.8
1995-10-01,m,D7C4,95.3
1995-10-01,m,D7C5,24.1
1995-10-01,m,D7C6,53.5
1995-10-01,m,D7C7,62.9
1995-11-01,m,D7BT,67.6
1995-11-01,m,D7BU,63.9
1995-11-01,m,D7BV,44.1
1995-11-01,m,D7BW,207.3
1995-11-01,m,D7BX,50.1
1995-11-01,m,D7BY,85.0
1995-11-01,m,D7BZ,56.3
1995-11-01,m,D7C2,56.8
1995-11-01,m,D7C3,107.7
1995-11-01,m,D7C4,95.4
1995-11-01,m,D7C5,24.1
1995-11-01,m,D7C6,53.6
1995-11-01,m,D7C7,63.1
1995-12-01,m,D7BT,68.0
1995-12-01,m,D7BU,64.5
1995-12-01,m,D7BV,44.2
1995-12-01,m,D7BW,207.5
1995-12-01,m,D7BX,50.1
1995-12-01,m,D7BY,85.9
1995-12-01,m,D7BZ,56.6
1995-12-01,m,D7C2,57.8
1995-12-01,m,D7C3,107.9
1995-12-01,m,D7C4,95.7
1995-12-01,m,D7C5,24.1
1995-12-01,m,D7C6,53.7
1995-12-01,m,D7C7,63.1
1996-01-01,m,D7BT,67.8
1996-01-01,m,D7BU,64.9
1996-01-01,m,D7BV,45.2
1996-01-01,m,D7BW,194.5
1996-01-01,m,D7BX,50.3
1996-01-01,m,D7BY,83.2
1996-01-01,m,D7BZ,57.0
1996-01-01,m,D7C2,58.4
1996-01-01,m,D7C3,107.4
1996-01-01,m,D7C4,95.5
1996-01-01,m,D7C5,24.2
1996-01-01,m,D7C6,53.7
1996-01-01,m,D7C7,62.6
1996-02-01,m,D7BT,68.1
1996-02-01,m,D7BU,65.6
1996-02-01,m,D7BV,45.6
1996-02-01,m,D7BW,194.9
1996-02-01,m,D7BX,50.3
1996-02-01,m,D7BY,84.2
1996-02-01,m,D7BZ,57.2
1996-02-01,m,D7C2,58.4
1996-02-01,m,D7C3,107.5
1996-02-01,m,D7C4,95.7
1996-02-01,m,D7C5,24.2
1996-02-01,m,D7C6,53.8
1996-02-01,m,D7C7,63.2
1996-03-01,m,D7BT,68.4
1996-03-01,m,D7BU,66.1
1996-03-01,m,D7BV,45.7
1996-03-01,m,D7BW,197.2
1996-03-01,m,D7BX,50.4
1996-03-01,m,D7BY,85.5
1996-03-01,m,D7BZ,57.7
1996-03-01,m,D7C2,58.5
1996-03-01,m,D7C3,107.4
1996-03-01,m,D7C4,95.8
1996-03-01,m,D7C5,24.2
1996-03-01,m,D7C6,53.9
1996-03-01,m,D7C7,63.2
1996-04-01,m,D7BT,68.7
1996-04-01,m,D7BU,66.1
1996-04-01,m,D7BV,46.0
1996-04-01,m,D7BW,197.9
1996-04-01,m,D7BX,51.2
1996-04-01,m,D7BY,85.0
1996-04-01,m,D7BZ,58.4
1996-04-01,m,D7C2,59.0
1996-04-01,m,D7C3,107.5
1996-04-01,m,D7C4,96.2
1996-04-01,m,D7C5,24.3
1996-04-01,m,D7C6,54.1
1996-04-01,m,D7C7,63.5
1996-05-01,m,D7BT,68.9
1996-05-01,m,D7BU,66.6
1996-05-01,m,D7BV,46.2
1996-05-01,m,D7BW,198.6
1996-05-01,m,D7BX,51.2
1996-05-01,m,D7BY,85.6
1996-05-01,m,D7BZ,58.2
1996-05-01,m,D7C2,59.2
1996-05-01,m,D7C3,107.7
1996-05-01,m,D7C4,96.1
1996-05-01,m,D7C5,24.3
1996-05-01,m,D7C6,54.3
1996-05-01,m,D7C7,63.5
1996-06-01,m,D7BT,69.0
1996-06-01,m,D7BU,66.5
1996-06-01,m,D7BV,46.3
1996-06-01,m,D7BW,198.6
1996-06-01,m,D7BX,51.4
1996-06-01,m,D7BY,85.6
1996-06-01,m,D7BZ,58.4
1996-06-01,m,D7C2,59.3
1996-06-01,m,D7C3,107.5
1996-06-01,m,D7C4,96.1
1996-06-01,m,D7C5,24.4
1996-06-01,m,D7C6,54.7
1996-06-01,m,D7C7,63.5
1996-07-01,m,D7BT,68.6
1996-07-01,m,D7BU,65.6
1996-07-01,m,D7BV,46.4
1996-07-01,m,D7BW,188.0
1996-07-01,m,D7BX,51.5
1996-07-01,m,D7BY,84.2
1996-07-01,m,D7BZ,58.4
1996-07-01,m,D7C2,59.3
1996-07-01,m,D7C3,106.9
1996-07-01,m,D7C4,95.9
1996-07-01,m,D7C5,24.4
1996-07-01,m,D7C6,54.9
1996-07-01,m,D7C7,63.7
1996-08-01,m,D7BT,68.9
1996-08-01,m,D7BU,66.4
1996-08-01,m,D7BV,46.3
1996-08-01,m,D7BW,190.2
1996-08-01,m,D7BX,51.5
1996-08-01,m,D7BY,85.0
1996-08-01,m,D7BZ,58.6
1996-08-01,m,D7C2,59.8
1996-08-01,m,D7C3,107.1
1996-08-01,m,D7C4,96.1
1996-08-01,m,D7C5,24.4
1996-08-01,m,D7C6,55.1
1996-08-01,m,D7C7,63.7
1996-09-01,m,D7BT,69.3
1996-09-01,m,D7BU,65.7
1996-09-01,m,D7BV,46.3
1996-09-01,m,D7BW,199.4
1996-09-01,m,D7BX,51.5
1996-09-01,m,D7BY,85.6
1996-09-01,m,D7BZ,58.8
1996-09-01,m,D7C2,60.5
1996-09-01,m,D7C3,107.0
1996-09-01,m,D7C4,96.1
1996-09-01,m,D7C5,25.0
1996-09-01,m,D7C6,55.2
1996-09-01,m,D7C7,63.9
1996-10-01,m,D7BT,69.3
1996-10-01,m,D7BU,65.1
1996-10-01,m,D7BV,46.4
1996-10-01,m,D7BW,199.6
1996-10-01,m,D7BX,51.6
1996-10-01,m,D7BY,85.3
1996-10-01,m,D7BZ,58.2
1996-10-01,m,D7C2,60.7
1996-10-01,m,D7C3,104.9
1996-10-01,m,D7C4,96.3
1996-10-01,m,D7C5,25.1
1996-10-01,m,D7C6,55.4
1996-10-01,m,D7C7,64.5
1996-11-01,m,D7BT,69.3
1996-11-01,m,D7BU,64.8
1996-11-01,m,D7BV,46.2
1996-11-01,m,D7BW,201.8
1996-11-01,m,D7BX,51.5
1996-11-01,m,D7BY,86.1
1996-11-01,m,D7BZ,58.2
1996-11-01,m,D7C2,60.6
1996-11-01,m,D7C3,104.9
1996-11-01,m,D7C4,96.6
1996-11-01,m,D7C5,25.1
1996-11-01,m,D7C6,55.5
1996-11-01,m,D7C7,64.7
1996-12-01,m,D7BT,69.5
1996-12-01,m,D7BU,64.9
1996-12-01,m,D7BV,46.3
1996-12-01,m,D7BW,201.8
1996-12-01,m,D7BX,51.5
1996-12-01,m,D7BY,87.0
1996-12-01,m,D7BZ,58.9
1996-12-01,m,D7C2,61.0
1996-12-01,m,D7C3,104.9
1996-12-01,m,D7C4,96.6
1996-12-01,m,D7C5,25.2
1996-12-01,m,D7C6,55.6
1996-12-01,m,D7C7,64.8
1997-01-01,m,D7BT,69.2
1997-01-01,m,D7BU,65.4
1997-01-01,m,D7BV,47.1
1997-01-01,m,D7BW,189.3
1997-01-01,m,D7BX,51.7
1997-01-01,m,D7BY,83.8
1997-01-01,m,D7BZ,58.0
1997-01-01,m,D7C2,61.5
1997-01-01,m,D7C3,104.2
1997-01-01,m,D7C4,96.4
1997-01-01,m,D7C5,25.3
1997-01-01,m,D7C6,55.6
1997-01-01,m,D7C7,64.6
1997-02-01,m,D7BT,69.4
1997-02-01,m,D7BU,65.3
1997-02-01,m,D7BV,47.5
1997-02-01,m,D7BW,189.8
1997-02-01,m,D7BX,51.7
1997-02-01,m,D7BY,84.3
1997-02-01,m,D7BZ,58.5
1997-02-01,m,D7C2,61.8
1997-02-01,m,D7C3,104.2
1997-02-01,m,D7C4,96.5
1997-02-01,m,D7C5,25.3
1997-02-01,m,D7C6,55.8
1997-02-01,m,D7C7,64.8
1997-03-01,m,D7BT,69.5
1997-03-01,m,D7BU,64.9
1997-03-01,m,D7BV,47.4
1997-03-01,m,D7BW,192.6
1997-03-01,m,D7BX,51.8
1997-03-01,m,D7BY,86.1
1997-03-01,m,D7BZ,59.5
1997-03-01,m,D7C2,61.8
1997-03-01,m,D7C3,103.6
1997-03-01,m,D7C4,96.4
1997-03-01,m,D7C5,25.4
1997-03-01,m,D7C6,55.9
1997-03-01,m,D7C7,65.0
1997-04-01,m,D7BT,69.8
1997-04-01,m,D7BU,65.1
1997-04-01,m,D7BV,47.8
1997-04-01,m,D7BW,193.3
1997-04-01,m,D7BX,52.3
1997-04-01,m,D7BY,85.5
1997-04-01,m,D7BZ,60.0
1997-04-01,m,D7C2,61.7
1997-04-01,m,D7C3,103.7
1997-04-01,m,D7C4,96.9
1997-04-01,m,D7C5,25.4
1997-04-01,m,D7C6,56.1
1997-04-01,m,D7C7,65.4
1997-05-01,m,D7BT,70.0
1997-05-01,m,D7BU,65.6
1997-05-01,m,D7BV,48.0
1997-05-01,m,D7BW,194.2
1997-05-01,m,D7BX,52.3
1997-05-01,m,D7BY,85.9
1997-05-01,m,D7BZ,60.1
1997-05-01,m,D7C2,61.8
1997-05-01,m,D7C3,103.6
1997-05-01,m,D7C4,97.1
1997-05-01,m,D7C5,25.4
1997-05-01,m,D7C6,56.4
1997-05-01,m,D7C7,65.5
1997-06-01,m,D7BT,70.2
1997-06-01,m,D7BU,66.2
1997-06-01,m,D7BV,47.9
1997-06-01,m,D7BW,193.2
1997-06-01,m,D7BX,52.3
1997-06-01,m,D7BY,85.7
1997-06-01,m,D7BZ,59.6
1997-06-01,m,D7C2,62.1
1997-06-01,m,D7C3,103.2
1997-06-01,m,D7C4,97.1
1997-06-01,m,D7C5,25.5
1997-06-01,m,D7C6,56.7
1997-06-01,m,D7C7,65.5
1997-07-01,m,D7BT,69.9
1997-07-01,m,D7BU,65.8
1997-07-01,m,D7BV,48.0
1997-07-01,m,D7BW,183.3
1997-07-01,m,D7BX,52.3
1997-07-01,m,D7BY,84.3
1997-07-01,m,D7BZ,59.7
1997-07-01,m,D7C2,62.9
1997-07-01,m,D7C3,103.4
1997-07-01,m,D7C4,97.3
1997-07-01,m,D7C5,25.5
1997-07-01,m,D7C6,57.0
1997-07-01,m,D7C7,65.4
1997-08-01,m,D7BT,70.3
1997-08-01,m,D7BU,66.0
1997-08-01,m,D7BV,48.3
1997-08-01,m,D7BW,186.7
1997-08-01,m,D7BX,52.3
1997-08-01,m,D7BY,85.4
1997-08-01,m,D7BZ,60.9
1997-08-01,m,D7C2,63.3
1997-08-01,m,D7C3,103.7
1997-08-01,m,D7C4,97.4
1997-08-01,m,D7C5,25.5
1997-08-01,m,D7C6,57.0
1997-08-01,m,D7C7,65.5
1997-09-01,m,D7BT,70.6
1997-09-01,m,D7BU,65.9
1997-09-01,m,D7BV,48.4
1997-09-01,m,D7BW,194.6
1997-09-01,m,D7BX,51.9
1997-09-01,m,D7BY,85.8
1997-09-01,m,D7BZ,60.9
1997-09-01,m,D7C2,63.5
1997-09-01,m,D7C3,104.1
1997-09-01,m,D7C4,97.5
1997-09-01,m,D7C5,26.6
1997-09-01,m,D7C6,57.2
1997-09-01,m,D7C7,65.7
1997-10-01,m,D7BT,70.6
1997-10-01,m,D7BU,65.9
1997-10-01,m,D7BV,48.4
1997-10-01,m,D7BW,194.4
1997-10-01,m,D7BX,52.0
1997-10-01,m,D7BY,85.6
1997-10-01,m,D7BZ,59.7
1997-10-01,m,D7C2,63.4
1997-10-01,m,D7C3,104.1
1997-10-01,m,D7C4,97.6
1997-10-01,m,D7C5,26.7
1997-10-01,m,D7C6,57.3
1997-10-01,m,D7C7,66.1
1997-11-01,m,D7BT,70.6
1997-11-01,m,D7BU,65.6
1997-11-01,m,D7BV,48.2
1997-11-01,m,D7BW,196.8
1997-11-01,m,D7BX,52.0
1997-11-01,m,D7BY,86.5
1997-11-01,m,D7BZ,59.8
1997-11-01,m,D7C2,63.2
1997-11-01,m,D7C3,103.9
1997-11-01,m,D7C4,97.6
1997-11-01,m,D7C5,26.7
1997-11-01,m,D7C6,57.5
